#{"t_start": 1765590300.9046485, "env_id": "None"}
r,l,t
0.0,1936,14.670876
1.0,1564,26.877011
0.0,1936,42.204231
0.0,1936,57.543612
0.0,1936,72.648578
1.0,1811,85.901107
