#{"t_start": 1765588898.3051636, "env_id": "None"}
r,l,t
0.0,1936,18.755189
1.0,965,27.751971
1.0,636,33.164005
1.0,1876,50.684516
1.0,1326,63.350576
1.0,658,68.92102
1.0,446,73.167538
1.0,264,74.815846
1.0,529,79.559411
1.0,231,82.452688
1.0,342,84.55866
1.0,527,90.850871
1.0,210,92.139693
1.0,344,95.743269
1.0,191,96.892307
1.0,213,98.181675
1.0,275,101.51016
1.0,408,105.716026
1.0,155,106.696732
1.0,265,109.823703
1.0,478,112.880513
