#{"t_start": 1765588898.3061945, "env_id": "None"}
r,l,t
1.0,1388,13.83368
0.0,1936,31.841508
0.0,1936,49.734174
1.0,1743,64.998887
1.0,203,67.732741
1.0,513,72.394348
1.0,382,74.778983
1.0,335,78.331239
1.0,351,81.966083
1.0,495,86.560885
1.0,294,88.389131
1.0,416,92.42659
1.0,285,95.667564
1.0,312,97.546685
1.0,965,106.834983
1.0,733,112.960896
1.0,114,115.148245
1.0,215,116.495759
