#{"t_start": 1765939518.3498857, "env_id": "None"}
r,l,t
1.0,91,1362.895216
1.0,92,1364.539424
1.0,95,1366.2384
1.0,80,1367.657546
1.0,82,1369.140598
1.0,87,1370.682047
1.0,107,1372.612698
1.0,107,1374.53823
1.0,62,1375.614158
1.0,70,1376.868187
1.0,68,1378.105605
1.0,83,1379.588616
1.0,78,1406.825543
1.0,78,1408.057019
1.0,68,1409.274708
1.0,88,1410.8867
1.0,105,1412.668236
1.0,75,1414.017799
1.0,71,1415.335742
1.0,96,1417.008906
1.0,85,1418.435758
1.0,102,1420.272195
1.0,133,1422.52303
1.0,86,1424.09391
1.0,121,1426.12605
1.0,108,1427.447908
1.0,80,1428.433173
1.0,85,1429.473679
1.0,127,1431.020483
1.0,83,1432.084588
1.0,109,1433.92291
1.0,69,1435.139857
1.0,82,1436.625877
1.0,90,1438.196325
1.0,121,1465.888167
1.0,84,1467.373252
1.0,66,1468.563938
1.0,81,1469.977639
1.0,56,1470.965837
1.0,76,1472.352134
1.0,105,1474.227687
1.0,74,1475.572584
1.0,71,1476.844992
1.0,66,1478.000932
1.0,120,1480.179238
1.0,102,1481.976387
1.0,57,1483.01501
1.0,75,1484.350343
1.0,62,1485.405865
1.0,75,1486.728145
1.0,91,1488.34075
1.0,148,1490.99784
1.0,96,1492.707436
1.0,76,1494.069676
1.0,145,1496.658506
1.0,64,1497.79789
1.0,95,1499.525857
1.0,84,1501.000695
1.0,64,1527.512344
1.0,57,1528.550353
1.0,76,1529.932843
1.0,102,1531.749365
1.0,63,1532.903657
1.0,69,1534.132078
1.0,66,1535.27779
1.0,58,1536.316876
1.0,115,1538.348277
1.0,79,1539.762621
1.0,83,1541.242559
1.0,90,1542.844405
1.0,85,1544.335084
1.0,64,1545.498396
1.0,94,1547.140009
1.0,66,1548.300935
1.0,80,1549.74007
1.0,107,1551.64591
1.0,65,1552.778278
1.0,104,1554.617066
1.0,117,1556.734344
1.0,69,1557.899144
1.0,73,1559.171121
1.0,63,1560.321083
1.0,67,1561.516839
1.0,85,1563.028756
1.0,67,1589.245439
1.0,65,1590.413584
1.0,76,1591.770232
1.0,59,1592.790114
1.0,71,1594.071281
1.0,85,1595.619196
1.0,60,1596.678985
1.0,61,1597.774401
1.0,65,1598.926733
1.0,60,1599.999474
1.0,56,1600.999798
1.0,69,1602.227149
1.0,60,1603.31834
1.0,94,1604.982693
1.0,94,1606.622792
1.0,70,1607.888337
1.0,63,1609.025686
1.0,65,1610.189849
1.0,72,1611.478705
1.0,69,1612.717022
1.0,84,1614.201461
1.0,55,1615.180677
1.0,76,1616.541168
1.0,64,1617.66366
1.0,73,1618.992134
1.0,59,1620.070318
1.0,64,1621.19158
1.0,58,1622.249239
1.0,76,1623.600773
1.0,69,1624.820717
1.0,79,1651.657561
1.0,60,1652.74063
1.0,64,1653.865077
1.0,67,1655.080972
1.0,76,1656.445843
1.0,64,1657.62596
1.0,82,1659.077091
1.0,79,1660.499063
1.0,79,1661.886095
1.0,59,1662.954058
1.0,79,1664.375289
1.0,69,1665.598213
1.0,81,1667.042082
1.0,82,1668.502895
1.0,64,1669.629414
1.0,68,1670.875112
1.0,60,1671.921616
1.0,65,1673.111748
1.0,51,1674.006063
1.0,88,1675.531705
1.0,96,1677.262672
1.0,72,1678.550012
1.0,67,1679.729603
1.0,60,1680.817983
1.0,70,1682.060668
1.0,79,1683.461009
1.0,72,1684.756351
1.0,62,1685.854208
1.0,65,1687.003136
1.0,67,1713.586848
1.0,67,1714.811431
1.0,54,1715.778406
1.0,78,1717.187614
1.0,68,1718.388666
1.0,60,1719.462267
1.0,59,1720.519134
1.0,71,1721.786191
1.0,62,1722.869106
1.0,63,1724.026736
1.0,62,1725.118671
1.0,63,1726.264464
1.0,74,1727.600244
1.0,56,1728.58877
1.0,85,1730.109076
1.0,60,1731.199368
1.0,61,1732.276618
1.0,57,1733.297119
1.0,73,1734.588485
1.0,71,1735.847322
1.0,65,1736.829281
1.0,76,1738.211957
1.0,54,1739.206577
1.0,54,1740.202282
1.0,61,1741.204578
1.0,59,1742.178725
1.0,91,1743.861707
1.0,62,1745.000128
1.0,58,1745.914583
1.0,82,1747.376451
1.0,91,1749.007495
1.0,75,1769.17381
1.0,70,1770.413793
1.0,69,1771.639161
1.0,58,1772.676255
1.0,56,1773.668313
1.0,53,1774.616954
1.0,84,1776.080225
1.0,60,1777.162212
1.0,75,1778.52813
1.0,62,1779.61462
1.0,65,1780.79727
1.0,58,1781.830032
1.0,76,1783.210001
1.0,77,1784.5776
1.0,63,1785.692103
1.0,59,1786.799174
1.0,94,1788.492693
1.0,65,1789.618443
1.0,83,1791.107595
1.0,53,1792.06227
1.0,64,1793.186729
1.0,62,1794.309846
1.0,71,1795.555171
1.0,70,1796.77712
1.0,81,1798.218011
1.0,73,1799.488739
1.0,59,1800.506305
1.0,59,1801.602733
1.0,73,1802.903203
1.0,91,1829.893977
1.0,56,1830.88926
1.0,58,1831.917722
1.0,62,1833.043403
1.0,83,1834.51273
1.0,117,1836.639222
1.0,86,1838.183345
1.0,109,1840.119865
1.0,92,1841.76619
1.0,68,1842.986888
1.0,56,1844.002792
1.0,90,1845.614724
1.0,60,1846.662074
1.0,84,1848.167108
1.0,99,1849.917487
1.0,60,1851.009434
1.0,96,1852.711866
1.0,79,1854.068963
1.0,46,1854.924121
1.0,61,1856.000517
1.0,69,1857.249996
1.0,70,1858.498342
1.0,71,1859.751274
1.0,60,1860.802168
1.0,79,1862.21286
1.0,127,1864.46828
1.0,57,1865.488111
1.0,68,1892.16643
1.0,69,1893.383701
1.0,102,1895.211022
1.0,54,1896.177726
1.0,72,1897.476912
1.0,54,1898.452882
1.0,59,1899.48249
1.0,61,1900.585299
1.0,99,1902.331196
1.0,61,1903.425655
1.0,61,1904.542313
1.0,79,1905.948089
1.0,83,1907.443891
1.0,74,1908.748647
1.0,51,1909.665387
1.0,76,1911.010533
1.0,63,1912.173499
1.0,57,1913.197943
1.0,77,1914.541614
1.0,59,1915.598541
1.0,51,1916.503379
1.0,59,1917.586975
1.0,74,1918.92743
1.0,82,1920.373874
1.0,59,1921.441636
1.0,87,1922.991629
1.0,109,1924.965956
1.0,71,1926.229774
1.0,68,1927.437442
1.0,99,1954.637639
1.0,76,1956.003997
1.0,66,1957.157983
1.0,55,1958.131301
1.0,56,1959.135658
1.0,77,1960.524501
1.0,64,1961.641613
1.0,59,1962.691206
1.0,66,1963.827728
1.0,61,1964.918647
1.0,52,1965.848163
1.0,59,1966.923935
1.0,70,1968.181985
1.0,69,1969.413448
1.0,54,1970.372534
1.0,71,1971.617118
1.0,67,1972.810622
1.0,57,1973.836068
1.0,59,1974.90325
1.0,64,1976.036392
1.0,63,1977.173245
1.0,54,1978.125317
1.0,71,1979.375495
1.0,65,1980.527023
1.0,61,1981.622834
1.0,60,1982.712648
1.0,93,1984.333243
1.0,55,1985.30601
1.0,56,1986.296347
1.0,65,1987.484774
1.0,65,1988.629111
1.0,60,1989.716394
1.0,74,2016.494055
1.0,60,2017.553984
1.0,84,2019.082165
1.0,66,2020.239594
1.0,56,2021.238114
1.0,86,2022.748315
1.0,53,2023.692403
1.0,56,2024.693456
1.0,64,2025.865903
1.0,78,2027.24299
1.0,53,2028.185217
1.0,56,2029.166639
1.0,64,2030.349691
1.0,62,2031.446096
1.0,62,2032.570667
1.0,54,2033.545057
1.0,52,2034.463965
1.0,61,2035.558117
1.0,68,2036.764784
1.0,59,2037.813899
1.0,53,2038.76821
1.0,62,2039.846439
1.0,58,2040.888204
1.0,57,2041.91294
1.0,64,2043.024516
1.0,60,2044.114228
1.0,63,2045.232581
1.0,54,2046.207072
1.0,63,2047.362395
1.0,55,2048.321127
1.0,62,2049.395269
1.0,65,2050.597521
1.0,53,2051.550883
1.0,54,2077.960855
1.0,59,2079.048649
1.0,61,2080.149531
1.0,67,2081.361409
1.0,57,2082.204732
1.0,80,2083.65941
1.0,59,2084.73441
1.0,65,2085.853703
1.0,66,2086.617965
1.0,56,2087.266782
1.0,65,2088.014082
1.0,69,2088.82999
1.0,56,2089.616199
1.0,67,2090.454731
1.0,73,2091.346596
1.0,71,2092.274438
1.0,69,2093.529544
1.0,81,2094.960031
1.0,56,2095.945396
1.0,81,2097.405933
1.0,73,2098.709015
1.0,75,2100.054906
1.0,57,2101.053007
1.0,63,2102.178491
1.0,101,2104.003093
1.0,55,2104.987191
1.0,61,2106.089204
1.0,114,2108.103164
1.0,64,2109.20387
1.0,70,2110.474171
1.0,57,2137.005447
1.0,100,2138.839026
1.0,50,2139.707772
1.0,74,2141.028417
1.0,84,2142.498816
1.0,55,2143.484533
1.0,57,2144.519467
1.0,80,2145.944082
1.0,82,2147.336702
1.0,68,2148.557738
1.0,86,2150.10113
1.0,57,2151.125187
1.0,58,2152.144677
1.0,67,2153.37519
1.0,95,2155.029828
1.0,80,2156.443881
1.0,96,2158.167632
1.0,88,2159.738187
1.0,97,2161.479473
1.0,60,2162.517704
1.0,74,2163.826776
1.0,77,2165.200956
1.0,103,2167.011591
1.0,63,2168.160527
1.0,59,2169.203323
1.0,95,2170.861515
1.0,69,2172.098408
