#{"t_start": 1765939518.349651, "env_id": "None"}
r,l,t
1.0,107,1178.32655
1.0,86,1179.853484
1.0,703,1192.378798
1.0,77,1193.768949
1.0,115,1195.829519
1.0,102,1222.595804
1.0,91,1224.189443
1.0,100,1226.010617
1.0,72,1227.304164
1.0,101,1229.11406
1.0,98,1230.878461
1.0,76,1232.20772
1.0,94,1233.860494
1.0,117,1235.933496
1.0,84,1237.398169
1.0,87,1238.977225
1.0,111,1240.969576
1.0,78,1242.361778
1.0,74,1243.694825
1.0,88,1245.255937
1.0,75,1246.600335
1.0,77,1248.007778
1.0,80,1249.418812
1.0,92,1251.076508
1.0,119,1253.196694
1.0,119,1255.312672
1.0,81,1256.768537
1.0,71,1283.261858
1.0,82,1284.725636
1.0,89,1286.302
1.0,95,1287.994292
1.0,89,1289.587637
1.0,97,1291.334913
1.0,90,1292.961704
1.0,83,1294.423143
1.0,83,1295.930362
1.0,94,1297.609902
1.0,92,1299.25701
1.0,81,1300.731908
1.0,78,1302.101585
1.0,74,1303.435947
1.0,88,1305.022738
1.0,75,1306.378847
1.0,74,1307.715668
1.0,76,1309.061077
1.0,86,1310.575419
1.0,69,1311.797129
1.0,142,1314.341598
1.0,116,1316.385655
1.0,132,1318.742985
1.0,96,1345.571786
1.0,96,1347.25151
1.0,79,1348.670535
1.0,78,1350.096021
1.0,86,1351.636816
1.0,70,1352.890516
1.0,83,1354.356516
1.0,91,1355.958023
1.0,79,1357.369346
1.0,92,1359.009318
1.0,89,1360.594778
1.0,85,1362.105948
1.0,83,1363.603166
1.0,101,1365.380503
1.0,123,1367.574348
1.0,77,1368.972922
1.0,100,1370.744848
1.0,100,1372.552125
1.0,95,1374.270112
1.0,72,1375.547996
1.0,75,1376.865716
1.0,86,1378.428657
1.0,100,1380.219147
1.0,91,1407.666827
1.0,68,1408.711992
1.0,121,1410.953066
1.0,95,1412.571319
1.0,65,1413.707158
1.0,73,1415.056283
1.0,72,1416.370735
1.0,96,1417.925435
1.0,93,1419.616127
1.0,88,1421.192339
1.0,121,1423.237123
1.0,81,1424.714515
1.0,119,1426.511368
1.0,93,1427.652274
1.0,100,1428.879124
1.0,93,1430.026968
1.0,88,1431.095956
1.0,142,1433.137196
1.0,70,1434.378742
1.0,94,1436.057848
1.0,85,1437.564517
1.0,78,1438.920325
1.0,101,1466.284757
1.0,84,1467.772838
1.0,65,1468.924558
1.0,84,1470.408768
1.0,69,1471.628051
1.0,117,1473.747851
1.0,65,1474.926354
1.0,63,1476.039784
1.0,70,1477.307503
1.0,76,1478.638512
1.0,82,1480.140179
1.0,77,1481.492768
1.0,75,1482.836253
1.0,104,1484.697046
1.0,86,1486.199129
1.0,78,1487.576226
1.0,69,1488.796058
1.0,110,1490.775217
1.0,101,1492.547863
1.0,80,1494.004452
1.0,94,1495.688797
1.0,76,1497.015686
1.0,76,1498.379851
1.0,123,1500.589689
1.0,65,1501.766257
1.0,60,1528.204555
1.0,73,1529.52321
1.0,84,1531.041974
1.0,67,1532.2583
1.0,97,1533.969014
1.0,83,1535.459136
1.0,84,1536.917343
1.0,66,1538.096808
1.0,76,1539.448004
1.0,73,1540.751833
1.0,85,1542.277393
1.0,82,1543.71941
1.0,70,1544.953998
1.0,59,1545.997143
1.0,64,1547.13755
1.0,60,1548.171617
1.0,120,1550.345995
1.0,79,1551.719998
1.0,63,1552.861598
1.0,65,1553.979173
1.0,69,1555.233891
1.0,60,1556.300117
1.0,75,1557.61767
1.0,74,1558.896792
1.0,71,1560.156149
1.0,70,1561.412135
1.0,68,1562.647633
1.0,75,1588.985297
1.0,102,1590.820896
1.0,56,1591.807909
1.0,94,1593.4744
1.0,66,1594.688035
1.0,91,1596.318645
1.0,68,1597.534658
1.0,68,1598.738355
1.0,70,1599.975095
1.0,77,1601.36306
1.0,82,1602.805927
1.0,71,1604.075634
1.0,75,1605.41103
1.0,75,1606.738546
1.0,69,1607.972462
1.0,85,1609.509343
1.0,87,1611.097082
1.0,78,1612.447137
1.0,55,1613.428299
1.0,66,1614.621765
1.0,62,1615.696422
1.0,74,1617.012866
1.0,70,1618.271927
1.0,64,1619.456137
1.0,78,1620.841626
1.0,68,1622.080204
1.0,108,1623.994704
1.0,72,1625.278907
1.0,65,1651.845769
1.0,65,1653.023736
1.0,57,1654.052229
1.0,64,1655.187256
1.0,60,1656.290859
1.0,71,1657.569848
1.0,77,1658.943517
1.0,66,1660.120657
1.0,74,1661.442996
1.0,56,1662.446296
1.0,54,1663.411312
1.0,92,1665.056325
1.0,60,1666.105021
1.0,65,1667.292394
1.0,92,1668.920768
1.0,65,1670.067882
1.0,73,1671.379796
1.0,55,1672.364544
1.0,71,1673.632158
1.0,76,1674.946341
1.0,64,1676.081024
1.0,61,1677.172532
1.0,72,1678.458784
1.0,66,1679.625201
1.0,69,1680.878393
1.0,88,1682.459467
1.0,62,1683.547928
1.0,64,1684.715999
1.0,66,1685.876301
1.0,71,1687.131553
1.0,72,1713.822505
1.0,61,1714.918728
1.0,53,1715.862859
1.0,64,1717.037332
1.0,54,1718.005482
1.0,54,1718.960477
1.0,83,1720.417125
1.0,68,1721.616901
1.0,60,1722.705583
1.0,60,1723.78645
1.0,58,1724.809817
1.0,63,1725.966555
1.0,73,1727.279921
1.0,67,1728.448973
1.0,64,1729.604245
1.0,72,1730.897445
1.0,57,1731.916456
1.0,58,1732.960312
1.0,59,1734.017171
1.0,56,1735.011689
1.0,57,1736.010867
1.0,73,1737.102053
1.0,87,1738.730406
1.0,75,1740.097419
1.0,67,1741.218161
1.0,60,1742.205822
1.0,94,1743.94223
1.0,71,1745.256059
1.0,58,1746.104846
1.0,60,1747.225702
1.0,67,1748.431256
1.0,60,1768.31273
1.0,63,1769.450175
1.0,59,1770.509305
1.0,60,1771.547131
1.0,61,1772.649974
1.0,57,1773.665908
1.0,58,1774.694714
1.0,56,1775.668117
1.0,61,1776.751732
1.0,71,1778.04222
1.0,54,1779.02427
1.0,67,1780.205125
1.0,56,1781.190705
1.0,72,1782.511307
1.0,95,1784.218891
1.0,62,1785.331111
1.0,61,1786.419758
1.0,58,1787.504116
1.0,66,1788.665235
1.0,70,1789.910233
1.0,79,1791.305078
1.0,86,1792.855537
1.0,58,1793.883607
1.0,60,1794.966859
1.0,69,1796.165344
1.0,70,1797.393651
1.0,66,1798.558103
1.0,70,1799.795743
1.0,88,1801.375613
1.0,57,1802.406794
1.0,58,1803.413709
1.0,68,1829.992207
1.0,77,1831.386665
1.0,73,1832.69076
1.0,58,1833.717611
1.0,84,1835.223019
1.0,111,1837.232469
1.0,70,1838.481019
1.0,133,1840.836184
1.0,93,1842.49882
1.0,107,1844.426778
1.0,104,1846.302938
1.0,60,1847.340212
1.0,60,1848.424956
1.0,74,1849.766622
1.0,92,1851.412247
1.0,75,1852.724804
1.0,57,1853.713218
1.0,60,1854.783611
1.0,83,1856.281341
1.0,63,1857.402592
1.0,58,1858.444164
1.0,83,1859.886867
1.0,90,1861.497651
1.0,60,1862.580564
1.0,84,1864.06071
1.0,83,1865.540384
1.0,53,1891.950711
1.0,72,1893.248652
1.0,48,1894.068603
1.0,50,1894.95184
1.0,77,1896.346495
1.0,82,1897.828794
1.0,71,1899.110025
1.0,72,1900.394279
1.0,78,1901.756343
1.0,56,1902.75691
1.0,72,1904.063272
1.0,64,1905.215822
1.0,60,1906.290251
1.0,71,1907.548795
1.0,85,1909.067676
1.0,71,1910.332984
1.0,97,1912.089001
1.0,54,1913.057362
1.0,54,1914.017091
1.0,54,1914.974678
1.0,92,1916.630539
1.0,66,1917.805128
1.0,86,1919.374341
1.0,57,1920.371395
1.0,59,1921.439042
1.0,122,1923.622511
1.0,69,1924.870575
1.0,55,1925.847814
1.0,83,1927.34977
1.0,93,1954.421547
1.0,71,1955.704648
1.0,77,1957.072542
1.0,60,1958.105604
1.0,55,1959.094657
1.0,56,1960.103443
1.0,77,1961.479666
1.0,65,1962.605943
1.0,65,1963.764148
1.0,75,1965.072325
1.0,52,1966.013704
1.0,79,1967.423946
1.0,65,1968.609511
1.0,58,1969.628231
1.0,54,1970.588884
1.0,65,1971.756719
1.0,62,1972.838083
1.0,66,1974.054558
1.0,73,1975.352824
1.0,70,1976.610343
1.0,61,1977.658121
1.0,65,1978.840454
1.0,67,1980.018238
1.0,59,1981.081919
1.0,68,1982.294311
1.0,59,1983.349789
1.0,61,1984.393408
1.0,61,1985.500456
1.0,63,1986.604681
1.0,54,1987.572024
1.0,66,1988.767623
1.0,80,1990.158056
1.0,59,2016.69527
1.0,63,2017.824519
1.0,67,2019.035812
1.0,68,2020.237028
1.0,62,2021.362942
1.0,71,2022.610293
1.0,52,2023.522186
1.0,66,2024.690897
1.0,65,2025.887711
1.0,57,2026.899852
1.0,54,2027.853484
1.0,58,2028.858228
1.0,62,2030.00182
1.0,54,2030.974222
1.0,49,2031.847418
1.0,64,2033.006299
1.0,58,2034.023862
1.0,59,2035.083496
1.0,63,2036.20682
1.0,57,2037.209347
1.0,56,2038.20348
1.0,58,2039.250052
1.0,61,2040.345219
1.0,60,2041.383953
1.0,65,2042.561714
1.0,56,2043.563875
1.0,49,2044.43235
1.0,62,2045.544201
1.0,72,2046.831393
1.0,57,2047.846252
1.0,58,2048.881313
1.0,58,2049.925192
1.0,64,2051.063111
1.0,66,2052.268779
1.0,56,2078.721807
1.0,60,2079.82556
1.0,59,2080.897606
1.0,69,2081.942731
1.0,49,2082.851182
1.0,60,2083.936966
1.0,57,2084.967932
1.0,53,2085.866294
1.0,60,2086.559462
1.0,64,2087.30059
1.0,115,2088.63701
1.0,67,2089.541845
1.0,91,2090.681036
1.0,79,2091.6554
1.0,55,2092.435488
1.0,55,2093.423346
1.0,80,2094.878134
1.0,59,2095.903853
1.0,68,2097.126935
1.0,65,2098.259737
1.0,61,2099.375935
1.0,68,2100.567345
1.0,65,2101.724657
1.0,66,2102.937802
1.0,71,2104.216905
1.0,69,2105.438204
1.0,94,2107.132757
1.0,72,2108.365294
1.0,73,2109.676875
1.0,109,2137.145126
1.0,76,2138.530312
1.0,75,2139.858184
1.0,65,2141.003019
1.0,73,2142.302531
1.0,102,2144.110241
1.0,62,2145.244536
1.0,150,2147.856268
1.0,73,2149.156914
1.0,71,2150.419706
1.0,93,2152.090566
1.0,71,2153.372736
1.0,76,2154.705227
1.0,125,2156.911574
1.0,79,2158.307631
1.0,60,2159.38789
1.0,61,2160.49679
1.0,97,2162.206481
1.0,59,2163.256089
1.0,59,2164.307305
1.0,67,2165.470909
1.0,69,2166.68947
1.0,75,2168.040372
1.0,74,2169.357222
1.0,80,2170.780346
1.0,62,2171.836427
