#{"t_start": 1765939518.3509898, "env_id": "None"}
r,l,t
1.0,116,1298.666466
1.0,84,1300.170162
1.0,122,1302.36784
1.0,73,1303.677233
1.0,69,1304.922952
1.0,101,1306.722443
1.0,88,1308.278584
1.0,80,1309.722924
1.0,121,1311.868675
1.0,82,1313.354558
1.0,114,1315.338905
1.0,86,1316.884623
1.0,72,1318.15372
1.0,76,1344.613168
1.0,112,1346.597734
1.0,98,1348.350156
1.0,93,1350.038547
1.0,141,1352.566662
1.0,132,1354.926762
1.0,91,1356.524463
1.0,65,1357.670842
1.0,87,1359.220371
1.0,61,1360.314329
1.0,79,1361.738692
1.0,80,1363.132858
1.0,89,1364.71522
1.0,77,1366.11299
1.0,79,1367.523655
1.0,115,1369.563555
1.0,87,1371.10348
1.0,85,1372.664849
1.0,96,1374.378942
1.0,88,1375.936442
1.0,93,1377.591258
1.0,74,1378.940395
1.0,78,1380.359797
1.0,109,1407.983058
1.0,81,1409.423288
1.0,81,1410.91067
1.0,83,1412.396325
1.0,70,1413.544551
1.0,107,1415.526075
1.0,71,1416.81353
1.0,106,1418.541629
1.0,105,1420.433372
1.0,88,1421.838231
1.0,65,1423.060685
1.0,72,1424.366622
1.0,111,1426.185588
1.0,68,1427.0225
1.0,89,1428.119622
1.0,88,1429.191982
1.0,78,1430.150215
1.0,112,1431.520955
1.0,75,1432.564199
1.0,84,1434.051658
1.0,109,1436.007127
1.0,102,1437.78183
1.0,110,1439.73559
1.0,76,1466.639027
1.0,92,1468.268901
1.0,113,1470.241451
1.0,110,1472.222855
1.0,63,1473.385001
1.0,59,1474.424606
1.0,72,1475.718493
1.0,109,1477.670923
1.0,109,1479.607574
1.0,95,1481.320238
1.0,81,1482.78652
1.0,78,1484.146628
1.0,58,1485.168631
1.0,65,1486.32037
1.0,60,1487.365335
1.0,70,1488.592185
1.0,67,1489.83041
1.0,109,1491.776268
1.0,144,1494.354757
1.0,84,1495.843866
1.0,85,1497.339207
1.0,66,1498.542818
1.0,81,1499.984919
1.0,78,1501.377631
1.0,55,1527.763579
1.0,80,1529.17607
1.0,63,1530.335111
1.0,75,1531.675438
1.0,85,1533.213987
1.0,59,1534.249523
1.0,73,1535.53766
1.0,70,1536.785165
1.0,67,1537.946168
1.0,71,1539.206233
1.0,57,1540.245733
1.0,62,1541.359818
1.0,79,1542.73825
1.0,64,1543.906637
1.0,102,1545.68967
1.0,85,1547.182004
1.0,74,1548.483145
1.0,72,1549.783791
1.0,70,1551.031198
1.0,98,1552.755348
1.0,76,1554.109937
1.0,74,1555.451067
1.0,66,1556.606358
1.0,75,1557.902195
1.0,70,1559.125034
1.0,66,1560.323954
1.0,82,1561.780751
1.0,75,1563.136809
1.0,59,1589.203345
1.0,78,1590.562551
1.0,72,1591.849458
1.0,67,1593.066567
1.0,64,1594.204147
1.0,90,1595.828111
1.0,68,1597.024478
1.0,50,1597.942872
1.0,73,1599.236549
1.0,79,1600.643884
1.0,60,1601.720473
1.0,68,1602.934695
1.0,74,1604.262417
1.0,59,1605.304729
1.0,70,1606.547091
1.0,90,1608.157746
1.0,75,1609.497858
1.0,72,1610.80167
1.0,86,1612.320455
1.0,93,1613.985136
1.0,86,1615.506262
1.0,64,1616.633233
1.0,87,1618.207529
1.0,72,1619.509855
1.0,75,1620.846236
1.0,68,1622.084181
1.0,74,1623.385172
1.0,67,1624.593296
1.0,76,1651.34857
1.0,68,1652.558266
1.0,64,1653.72633
1.0,65,1654.888967
1.0,59,1655.967163
1.0,58,1657.011492
1.0,61,1658.089008
1.0,70,1659.334133
1.0,75,1660.677438
1.0,68,1661.88903
1.0,62,1663.014452
1.0,61,1664.106342
1.0,70,1665.357355
1.0,58,1666.38337
1.0,60,1667.45048
1.0,73,1668.737711
1.0,64,1669.903305
1.0,59,1670.943556
1.0,53,1671.896238
1.0,94,1673.573822
1.0,67,1674.748619
1.0,63,1675.854412
1.0,66,1677.032789
1.0,48,1677.908466
1.0,56,1678.902238
1.0,65,1680.053901
1.0,59,1681.126169
1.0,76,1682.476083
1.0,77,1683.826847
1.0,93,1685.49987
1.0,64,1686.649355
1.0,57,1713.055073
1.0,62,1714.158004
1.0,52,1715.10826
1.0,64,1716.251575
1.0,75,1717.612773
1.0,64,1718.726054
1.0,79,1720.146929
1.0,57,1721.157814
1.0,55,1722.140705
1.0,83,1723.617606
1.0,65,1724.784974
1.0,56,1725.784153
1.0,52,1726.726137
1.0,63,1727.856054
1.0,62,1728.954236
1.0,87,1730.533955
1.0,73,1731.854161
1.0,56,1732.844179
1.0,56,1733.822662
1.0,75,1735.146652
1.0,76,1736.474611
1.0,56,1737.315957
1.0,50,1738.258702
1.0,72,1739.578727
1.0,75,1740.938154
1.0,57,1741.769979
1.0,60,1742.870281
1.0,56,1743.910315
1.0,52,1744.873295
1.0,78,1746.093161
1.0,62,1747.252903
1.0,70,1748.516737
1.0,63,1768.449917
1.0,54,1769.405225
1.0,67,1770.592177
1.0,61,1771.700062
1.0,54,1772.653978
1.0,55,1773.633512
1.0,77,1775.001855
1.0,67,1776.188854
1.0,57,1777.197618
1.0,76,1778.576756
1.0,58,1779.592063
1.0,72,1780.877456
1.0,66,1782.110991
1.0,60,1783.164422
1.0,62,1784.281326
1.0,64,1785.39626
1.0,71,1786.719426
1.0,67,1787.947554
1.0,51,1788.864179
1.0,60,1789.899755
1.0,62,1790.98667
1.0,70,1792.236994
1.0,65,1793.432065
1.0,58,1794.440458
1.0,64,1795.580974
1.0,82,1796.994064
1.0,69,1798.23246
1.0,65,1799.355996
1.0,57,1800.369663
1.0,67,1801.579146
1.0,62,1802.705932
1.0,81,1804.125177
1.0,79,1830.904821
1.0,94,1832.587604
1.0,73,1833.8892
1.0,88,1835.470954
1.0,54,1836.443888
1.0,57,1837.467913
1.0,71,1838.745878
1.0,81,1840.185261
1.0,64,1841.321306
1.0,60,1842.415538
1.0,102,1844.236066
1.0,74,1845.569535
1.0,61,1846.650456
1.0,60,1847.705914
1.0,68,1848.918432
1.0,67,1850.14612
1.0,78,1851.520665
1.0,80,1852.929783
1.0,58,1853.956853
1.0,104,1855.820801
1.0,95,1857.525889
1.0,60,1858.563325
1.0,103,1860.412591
1.0,74,1861.727188
1.0,95,1863.400004
1.0,87,1864.951313
1.0,59,1865.972355
1.0,61,1892.570514
1.0,56,1893.57023
1.0,80,1894.9559
1.0,93,1896.627249
1.0,78,1898.057139
1.0,58,1899.097202
1.0,70,1900.347924
1.0,79,1901.723239
1.0,78,1903.120891
1.0,119,1905.259159
1.0,84,1906.788121
1.0,67,1907.975384
1.0,75,1909.310796
1.0,80,1910.720888
1.0,63,1911.880138
1.0,52,1912.824043
1.0,79,1914.212755
1.0,60,1915.274946
1.0,121,1917.457264
1.0,126,1919.727669
1.0,68,1920.958365
1.0,68,1922.17291
1.0,54,1923.143703
1.0,96,1924.858629
1.0,86,1926.409728
1.0,75,1927.73463
1.0,70,1954.399652
1.0,76,1955.777899
1.0,71,1957.045779
1.0,56,1958.022491
1.0,53,1958.962765
1.0,69,1960.2088
1.0,70,1961.448407
1.0,64,1962.550115
1.0,67,1963.750746
1.0,52,1964.668942
1.0,60,1965.717328
1.0,63,1966.859232
1.0,70,1968.122922
1.0,71,1969.392308
1.0,78,1970.794533
1.0,56,1971.783058
1.0,90,1973.393508
1.0,55,1974.378107
1.0,60,1975.422958
1.0,61,1976.53386
1.0,55,1977.514544
1.0,70,1978.740965
1.0,55,1979.720825
1.0,64,1980.846843
1.0,84,1982.373958
1.0,52,1983.302824
1.0,59,1984.321694
1.0,53,1985.266235
1.0,58,1986.283802
1.0,59,1987.344899
1.0,60,1988.437389
1.0,96,1990.121669
1.0,50,2016.496982
1.0,68,2017.678352
1.0,60,2018.804386
1.0,50,2019.684181
1.0,60,2020.765452
1.0,69,2021.975872
1.0,66,2023.125624
1.0,69,2024.356631
1.0,71,2025.63386
1.0,51,2026.567848
1.0,51,2027.476346
1.0,72,2028.746089
1.0,61,2029.816284
1.0,68,2031.071448
1.0,59,2032.105503
1.0,61,2033.223767
1.0,80,2034.640301
1.0,53,2035.5855
1.0,57,2036.583441
1.0,61,2037.685373
1.0,76,2039.049939
1.0,64,2040.166202
1.0,83,2041.657088
1.0,56,2042.640747
1.0,61,2043.736376
1.0,67,2044.930448
1.0,65,2046.129098
1.0,65,2047.274934
1.0,63,2048.385375
1.0,66,2049.571476
1.0,67,2050.76409
1.0,63,2051.928392
1.0,87,2078.931475
1.0,71,2080.216976
1.0,58,2081.272787
1.0,62,2082.20782
1.0,54,2083.198592
1.0,56,2084.212507
1.0,59,2085.260673
1.0,77,2086.345192
1.0,52,2086.946409
1.0,92,2088.002258
1.0,73,2088.877501
1.0,84,2090.018804
1.0,50,2090.625871
1.0,61,2091.37285
1.0,61,2092.165519
1.0,75,2093.484505
1.0,53,2094.430048
1.0,52,2095.34516
1.0,62,2096.461958
1.0,62,2097.552363
1.0,74,2098.862635
1.0,55,2099.84814
1.0,67,2101.055954
1.0,78,2102.441767
1.0,80,2103.91362
1.0,58,2104.948442
1.0,74,2106.268925
1.0,59,2107.301427
1.0,67,2108.489454
1.0,61,2109.55273
1.0,67,2110.77716
1.0,71,2137.574599
1.0,60,2138.635613
1.0,62,2139.74638
1.0,55,2140.734512
1.0,70,2141.964337
1.0,54,2142.927054
1.0,61,2144.031416
1.0,62,2145.119148
1.0,68,2146.320557
1.0,76,2147.624441
1.0,81,2149.081094
1.0,89,2150.668444
1.0,52,2151.602269
1.0,75,2152.948863
1.0,64,2154.087329
1.0,62,2155.176301
1.0,82,2156.622277
1.0,60,2157.687225
1.0,52,2158.612797
1.0,59,2159.680697
1.0,79,2161.11515
1.0,68,2162.306834
1.0,76,2163.65589
1.0,69,2164.870949
1.0,65,2166.006314
1.0,58,2167.036312
1.0,80,2168.481062
1.0,66,2169.634497
1.0,88,2171.174507
1.0,64,2172.335926
