#{"t_start": 1765939518.351847, "env_id": "None"}
r,l,t
1.0,99,1410.958677
1.0,81,1412.399529
1.0,83,1413.785307
1.0,130,1416.179027
1.0,76,1417.354655
1.0,70,1418.63602
1.0,73,1419.954153
1.0,91,1421.505443
1.0,116,1423.554174
1.0,101,1425.373339
1.0,99,1426.727626
1.0,102,1427.984097
1.0,70,1428.83591
1.0,105,1430.127704
1.0,89,1431.214136
1.0,100,1432.56763
1.0,91,1434.155316
1.0,78,1435.572029
1.0,92,1437.19514
1.0,100,1438.94117
1.0,70,1465.73303
1.0,89,1467.326395
1.0,98,1469.083302
1.0,68,1470.244648
1.0,89,1471.842211
1.0,78,1473.26061
1.0,130,1475.619256
1.0,127,1477.894405
1.0,100,1479.654495
1.0,58,1480.692839
1.0,67,1481.876049
1.0,77,1483.280868
1.0,81,1484.714194
1.0,69,1485.931141
1.0,120,1488.025181
1.0,137,1490.491052
1.0,125,1492.712224
1.0,76,1494.074733
1.0,76,1495.431439
1.0,98,1497.185191
1.0,63,1498.292325
1.0,61,1499.399989
1.0,115,1501.459889
1.0,62,1527.945217
1.0,81,1529.407648
1.0,61,1530.49735
1.0,61,1531.613791
1.0,117,1533.685715
1.0,71,1534.938427
1.0,79,1536.367257
1.0,58,1537.376944
1.0,101,1539.149652
1.0,90,1540.770964
1.0,75,1542.101705
1.0,88,1543.665251
1.0,78,1545.063096
1.0,88,1546.576624
1.0,74,1547.903073
1.0,98,1549.673728
1.0,102,1551.466284
1.0,74,1552.783076
1.0,96,1554.497745
1.0,72,1555.78545
1.0,79,1557.175668
1.0,100,1558.904185
1.0,58,1559.940613
1.0,79,1561.364862
1.0,77,1562.728309
1.0,55,1563.7233
1.0,67,1589.909845
1.0,60,1590.995433
1.0,101,1592.779713
1.0,61,1593.880828
1.0,64,1595.047485
1.0,76,1596.396183
1.0,91,1598.022946
1.0,80,1599.471817
1.0,60,1600.518278
1.0,76,1601.860462
1.0,80,1603.323078
1.0,68,1604.513623
1.0,58,1605.563228
1.0,64,1606.66154
1.0,63,1607.812618
1.0,52,1608.750333
1.0,75,1610.110279
1.0,89,1611.705574
1.0,72,1612.964413
1.0,66,1614.121983
1.0,69,1615.354475
1.0,74,1616.661869
1.0,89,1618.262312
1.0,73,1619.578199
1.0,62,1620.722348
1.0,66,1621.884053
1.0,64,1623.041517
1.0,58,1624.053272
1.0,85,1651.000369
1.0,55,1651.979923
1.0,64,1653.128074
1.0,60,1654.191646
1.0,59,1655.27622
1.0,85,1656.800216
1.0,64,1657.968385
1.0,66,1659.142503
1.0,67,1660.317222
1.0,66,1661.515833
1.0,94,1663.175596
1.0,87,1664.749519
1.0,63,1665.86794
1.0,85,1667.385056
1.0,57,1668.377111
1.0,86,1669.932042
1.0,51,1670.862181
1.0,67,1672.050027
1.0,86,1673.577112
1.0,89,1675.120687
1.0,69,1676.366987
1.0,73,1677.661714
1.0,78,1679.046775
1.0,65,1680.226653
1.0,64,1681.354877
1.0,60,1682.443665
1.0,70,1683.698153
1.0,61,1684.774384
1.0,71,1686.036748
1.0,73,1687.327097
1.0,67,1713.916082
1.0,64,1715.095716
1.0,55,1716.083523
1.0,65,1717.249085
1.0,61,1718.339272
1.0,65,1719.490661
1.0,61,1720.572187
1.0,60,1721.622819
1.0,71,1722.888564
1.0,82,1724.389108
1.0,61,1725.457514
1.0,68,1726.702968
1.0,70,1727.955432
1.0,51,1728.855978
1.0,60,1729.933547
1.0,61,1731.023956
1.0,56,1732.03708
1.0,81,1733.477443
1.0,64,1734.615474
1.0,75,1735.953753
1.0,63,1736.87478
1.0,60,1737.981885
1.0,83,1739.509367
1.0,70,1740.778993
1.0,70,1741.836206
1.0,82,1743.365826
1.0,65,1744.561792
1.0,63,1745.680388
1.0,81,1747.008923
1.0,62,1748.145122
1.0,70,1768.220308
1.0,69,1769.430386
1.0,57,1770.462951
1.0,64,1771.574935
1.0,67,1772.777308
1.0,66,1773.957595
1.0,62,1775.041367
1.0,60,1776.108793
1.0,83,1777.597242
1.0,75,1778.946456
1.0,67,1780.158354
1.0,66,1781.321551
1.0,63,1782.476379
1.0,64,1783.641391
1.0,66,1784.77148
1.0,52,1785.710177
1.0,58,1786.804365
1.0,78,1788.223067
1.0,67,1789.383813
1.0,72,1790.655103
1.0,74,1791.981699
1.0,70,1793.227592
1.0,58,1794.267097
1.0,61,1795.358263
1.0,68,1796.547468
1.0,81,1797.950283
1.0,60,1799.013859
1.0,58,1800.032341
1.0,83,1801.522978
1.0,64,1802.69401
1.0,91,1804.313235
1.0,65,1830.842423
1.0,67,1832.028135
1.0,79,1833.430902
1.0,55,1834.409052
1.0,57,1835.425736
1.0,84,1836.963409
1.0,113,1838.958673
1.0,90,1840.56161
1.0,79,1841.990893
1.0,80,1843.436364
1.0,83,1844.926088
1.0,80,1846.344246
1.0,52,1847.280055
1.0,66,1848.453913
1.0,60,1849.53264
1.0,64,1850.67034
1.0,73,1851.963845
1.0,59,1853.008884
1.0,94,1854.666759
1.0,55,1855.65642
1.0,58,1856.681907
1.0,80,1858.133304
1.0,51,1859.02177
1.0,85,1860.518413
1.0,76,1861.886845
1.0,84,1863.373989
1.0,90,1864.966264
1.0,104,1892.308779
1.0,83,1893.767564
1.0,78,1895.163416
1.0,63,1896.261584
1.0,54,1897.232222
1.0,75,1898.603433
1.0,65,1899.767549
1.0,100,1901.542405
1.0,75,1902.8906
1.0,61,1903.965891
1.0,57,1905.002451
1.0,93,1906.675391
1.0,69,1907.898614
1.0,61,1908.995978
1.0,90,1910.59901
1.0,74,1911.931327
1.0,94,1913.599528
1.0,58,1914.640169
1.0,58,1915.683913
1.0,116,1917.769012
1.0,98,1919.537686
1.0,70,1920.790229
1.0,88,1922.348324
1.0,78,1923.777959
1.0,74,1925.103203
1.0,49,1925.970186
1.0,181,1954.616638
1.0,60,1955.710359
1.0,64,1956.821705
1.0,55,1957.792055
1.0,62,1958.914604
1.0,81,1960.348053
1.0,71,1961.598936
1.0,57,1962.612073
1.0,61,1963.699422
1.0,59,1964.735922
1.0,59,1965.762972
1.0,56,1966.777223
1.0,60,1967.882845
1.0,65,1969.026269
1.0,54,1969.98864
1.0,54,1970.939973
1.0,53,1971.873916
1.0,90,1973.491175
1.0,50,1974.406911
1.0,61,1975.49413
1.0,72,1976.775079
1.0,69,1977.977593
1.0,66,1979.176623
1.0,76,1980.515944
1.0,72,1981.800937
1.0,60,1982.883824
1.0,84,1984.350606
1.0,53,1985.295029
1.0,59,1986.345403
1.0,63,1987.489505
1.0,66,1988.65727
1.0,59,1989.721109
1.0,73,2016.474788
1.0,59,2017.518172
1.0,62,2018.632906
1.0,65,2019.821509
1.0,61,2020.87887
1.0,79,2022.297909
1.0,64,2023.406803
1.0,58,2024.464361
1.0,64,2025.608363
1.0,60,2026.682226
1.0,66,2027.859368
1.0,56,2028.836516
1.0,69,2030.091477
1.0,67,2031.311331
1.0,65,2032.445841
1.0,73,2033.763676
1.0,63,2034.90739
1.0,56,2035.892399
1.0,69,2037.124329
1.0,57,2038.141807
1.0,54,2039.102037
1.0,63,2040.213293
1.0,58,2041.251781
1.0,64,2042.360318
1.0,55,2043.347835
1.0,61,2044.459212
1.0,66,2045.651271
1.0,55,2046.630063
1.0,66,2047.792178
1.0,58,2048.828141
1.0,57,2049.848281
1.0,59,2050.92786
1.0,61,2052.018425
1.0,78,2078.880508
1.0,59,2079.954551
1.0,65,2081.126463
1.0,58,2081.978584
1.0,64,2083.154086
1.0,94,2084.860018
1.0,59,2085.87209
1.0,49,2086.439152
1.0,59,2087.122128
1.0,51,2087.70299
1.0,61,2088.417255
1.0,87,2089.561915
1.0,66,2090.394604
1.0,52,2091.024905
1.0,56,2091.718962
1.0,59,2092.60856
1.0,61,2093.680208
1.0,63,2094.847259
1.0,55,2095.80947
1.0,57,2096.82127
1.0,53,2097.772084
1.0,81,2099.186264
1.0,79,2100.612676
1.0,66,2101.770858
1.0,58,2102.836298
1.0,60,2103.930259
1.0,60,2104.992232
1.0,65,2106.183012
1.0,54,2107.138633
1.0,55,2108.081577
1.0,85,2109.579233
1.0,57,2110.611803
1.0,77,2137.51801
1.0,64,2138.651801
1.0,51,2139.567745
1.0,59,2140.608212
1.0,86,2142.142737
1.0,68,2143.370451
1.0,121,2145.513511
1.0,56,2146.513505
1.0,68,2147.653012
1.0,54,2148.613261
1.0,67,2149.833982
1.0,101,2151.631967
1.0,54,2152.603034
1.0,84,2154.103666
1.0,59,2155.131171
1.0,55,2156.105321
1.0,88,2157.664566
1.0,63,2158.820838
1.0,76,2160.176132
1.0,60,2161.233063
1.0,60,2162.310064
1.0,95,2163.993463
1.0,83,2165.428238
1.0,76,2166.798427
1.0,71,2168.069368
1.0,63,2169.192463
1.0,59,2170.219646
1.0,79,2171.612358
1.0,78,2173.016158
