#{"t_start": 1765939518.3515925, "env_id": "None"}
r,l,t
1.0,94,1004.227969
1.0,114,1006.281537
1.0,123,1008.464434
1.0,278,1013.429756
1.0,109,1041.597663
1.0,94,1043.269953
1.0,84,1044.77757
1.0,138,1047.21169
1.0,103,1049.053577
1.0,127,1051.312048
1.0,123,1053.490336
1.0,155,1056.23343
1.0,158,1059.039202
1.0,251,1063.52335
1.0,102,1065.369634
1.0,96,1067.034649
1.0,71,1068.299876
1.0,110,1070.243319
1.0,106,1071.959886
1.0,96,1073.746857
1.0,62,1074.881145
1.0,98,1076.500789
1.0,85,1099.84523
1.0,159,1101.843001
1.0,77,1103.184078
1.0,104,1105.048801
1.0,85,1106.561292
1.0,93,1108.220989
1.0,93,1109.903511
1.0,111,1111.902585
1.0,127,1114.165582
1.0,123,1116.36283
1.0,83,1117.832575
1.0,142,1120.390768
1.0,114,1122.421309
1.0,122,1124.583182
1.0,108,1126.507642
1.0,95,1128.20523
1.0,81,1129.664293
1.0,80,1131.111003
1.0,112,1133.131258
1.0,106,1160.368328
1.0,131,1162.667581
1.0,139,1165.157315
1.0,106,1166.491721
1.0,152,1169.024705
1.0,93,1170.702008
1.0,164,1173.637532
1.0,141,1176.157558
1.0,130,1178.471226
1.0,81,1179.88301
1.0,130,1182.201191
1.0,154,1184.959304
1.0,94,1186.603847
1.0,119,1188.762598
1.0,150,1191.417699
1.0,103,1193.284559
1.0,126,1195.538709
1.0,87,1222.043619
1.0,101,1223.803373
1.0,91,1225.444029
1.0,89,1227.033124
1.0,85,1228.586688
1.0,79,1229.977548
1.0,81,1231.453617
1.0,75,1232.775301
1.0,89,1234.359766
1.0,106,1236.181733
1.0,93,1237.841954
1.0,78,1239.259167
1.0,93,1240.931153
1.0,66,1242.099928
1.0,91,1243.744991
1.0,76,1245.103468
1.0,130,1247.416083
1.0,80,1248.85548
1.0,119,1250.984717
1.0,105,1252.872023
1.0,115,1254.895833
1.0,130,1257.235036
1.0,96,1284.187427
1.0,94,1285.843403
1.0,162,1288.737106
1.0,121,1290.902527
1.0,103,1292.740778
1.0,116,1294.839005
1.0,86,1296.378646
1.0,92,1298.046206
1.0,81,1299.494114
1.0,67,1300.701492
1.0,82,1302.14395
1.0,143,1304.716961
1.0,77,1306.122252
1.0,77,1307.516411
1.0,105,1309.364177
1.0,97,1311.091071
1.0,74,1312.41171
1.0,104,1314.268205
1.0,75,1315.588561
1.0,187,1318.876153
1.0,84,1345.522629
1.0,78,1346.897394
1.0,81,1348.335525
1.0,93,1350.01471
1.0,70,1351.273745
1.0,81,1352.736688
1.0,80,1354.150419
1.0,72,1355.419163
1.0,114,1357.456342
1.0,79,1358.857488
1.0,81,1360.299568
1.0,122,1362.452013
1.0,99,1364.242831
1.0,101,1366.03253
1.0,77,1367.414011
1.0,87,1368.977934
1.0,81,1370.415006
1.0,71,1371.684889
1.0,116,1373.771367
1.0,84,1375.265687
1.0,78,1376.652822
1.0,75,1377.999928
1.0,72,1379.29928
1.0,92,1406.782598
1.0,110,1408.558452
1.0,99,1410.399839
1.0,93,1412.115832
1.0,60,1413.031878
1.0,76,1414.437638
1.0,81,1415.92374
1.0,129,1418.081526
1.0,98,1419.847541
1.0,72,1421.147443
1.0,92,1422.656976
1.0,122,1424.865728
1.0,92,1426.297418
1.0,86,1427.349843
1.0,102,1428.604916
1.0,67,1429.428518
1.0,131,1431.024168
1.0,80,1432.042614
1.0,86,1433.458655
1.0,95,1435.143677
1.0,101,1436.952914
1.0,114,1438.938598
1.0,82,1465.970246
1.0,122,1468.139524
1.0,120,1470.228372
1.0,70,1471.486565
1.0,105,1473.404529
1.0,92,1475.053754
1.0,83,1476.547335
1.0,69,1477.775973
1.0,84,1479.256875
1.0,76,1480.61678
1.0,61,1481.710365
1.0,69,1482.955642
1.0,79,1484.374418
1.0,82,1485.780924
1.0,72,1487.047804
1.0,112,1489.045708
1.0,67,1490.231008
1.0,97,1491.972583
1.0,101,1493.770881
1.0,66,1494.986869
1.0,60,1496.042744
1.0,96,1497.742179
1.0,94,1499.437178
1.0,116,1501.513172
1.0,79,1528.313725
1.0,69,1529.551238
1.0,58,1530.601928
1.0,60,1531.677536
1.0,99,1533.441916
1.0,69,1534.671408
1.0,66,1535.848105
1.0,78,1537.192681
1.0,64,1538.351887
1.0,57,1539.369637
1.0,90,1540.990937
1.0,70,1542.224994
1.0,62,1543.318132
1.0,84,1544.828691
1.0,57,1545.826542
1.0,77,1547.168757
1.0,62,1548.265254
1.0,77,1549.658555
1.0,74,1550.969765
1.0,118,1553.036202
1.0,81,1554.495291
1.0,51,1555.405173
1.0,65,1556.547838
1.0,82,1557.978874
1.0,59,1559.027966
1.0,68,1560.218609
1.0,75,1561.58666
1.0,60,1562.652404
1.0,83,1589.15346
1.0,87,1590.689806
1.0,75,1592.039169
1.0,80,1593.441917
1.0,74,1594.780187
1.0,65,1595.966535
1.0,68,1597.173728
1.0,60,1598.251059
1.0,82,1599.697009
1.0,77,1601.081877
1.0,80,1602.485476
1.0,69,1603.730196
1.0,55,1604.704935
1.0,79,1606.107919
1.0,71,1607.370937
1.0,89,1608.968927
1.0,74,1610.311311
1.0,53,1611.265873
1.0,68,1612.452453
1.0,72,1613.741543
1.0,61,1614.826801
1.0,66,1615.998617
1.0,68,1617.216393
1.0,72,1618.525258
1.0,96,1620.226346
1.0,77,1621.624107
1.0,66,1622.786447
1.0,61,1623.877542
1.0,63,1625.000755
1.0,71,1651.697335
1.0,63,1652.819046
1.0,77,1654.189194
1.0,60,1655.299202
1.0,67,1656.494951
1.0,71,1657.765424
1.0,63,1658.918456
1.0,62,1659.995013
1.0,64,1661.165082
1.0,73,1662.465863
1.0,78,1663.841353
1.0,64,1665.002273
1.0,48,1665.84229
1.0,76,1667.201504
1.0,73,1668.506674
1.0,77,1669.887778
1.0,59,1670.930136
1.0,62,1672.047568
1.0,65,1673.195139
1.0,71,1674.449992
1.0,72,1675.72465
1.0,58,1676.73972
1.0,59,1677.804932
1.0,63,1678.932191
1.0,61,1680.007663
1.0,60,1681.103662
1.0,99,1682.847764
1.0,70,1684.11158
1.0,54,1685.076225
1.0,57,1686.076092
1.0,64,1687.237457
1.0,56,1713.613702
1.0,69,1714.854154
1.0,78,1716.275419
1.0,50,1717.165485
1.0,58,1718.209948
1.0,59,1719.267459
1.0,53,1720.207737
1.0,77,1721.558937
1.0,74,1722.872896
1.0,68,1724.116288
1.0,65,1725.274836
1.0,65,1726.427386
1.0,67,1727.653729
1.0,58,1728.657536
1.0,68,1729.904783
1.0,70,1731.164139
1.0,77,1732.537761
1.0,60,1733.596844
1.0,90,1735.194409
1.0,67,1736.366614
1.0,51,1737.090966
1.0,53,1738.084781
1.0,64,1739.277079
1.0,60,1740.360818
1.0,68,1741.42046
1.0,75,1742.760574
1.0,67,1744.015287
1.0,84,1745.546676
1.0,58,1746.392554
1.0,65,1747.609101
1.0,67,1748.80831
1.0,57,1768.635159
1.0,60,1769.711565
1.0,63,1770.847862
1.0,64,1771.972584
1.0,64,1773.105456
1.0,63,1774.232643
1.0,69,1775.44947
1.0,69,1776.651494
1.0,53,1777.624823
1.0,71,1778.91683
1.0,79,1780.323636
1.0,50,1781.195367
1.0,64,1782.397867
1.0,60,1783.465102
1.0,92,1785.076961
1.0,62,1786.215287
1.0,55,1787.251566
1.0,72,1788.541854
1.0,61,1789.594189
1.0,64,1790.734673
1.0,63,1791.859886
1.0,56,1792.860265
1.0,73,1794.147651
1.0,61,1795.23968
1.0,60,1796.305959
1.0,56,1797.278267
1.0,69,1798.508998
1.0,54,1799.439362
1.0,69,1800.650244
1.0,82,1802.141467
1.0,55,1803.109212
1.0,78,1829.881778
1.0,65,1831.046423
1.0,66,1832.199903
1.0,83,1833.704675
1.0,71,1834.978935
1.0,54,1835.953444
1.0,110,1837.937192
1.0,52,1838.862228
1.0,64,1839.97479
1.0,85,1841.50392
1.0,65,1842.689764
1.0,90,1844.304514
1.0,80,1845.718371
1.0,86,1847.265263
1.0,54,1848.219716
1.0,56,1849.21731
1.0,63,1850.348399
1.0,132,1852.690993
1.0,72,1853.958945
1.0,62,1855.041025
1.0,95,1856.763643
1.0,63,1857.884329
1.0,78,1859.253922
1.0,69,1860.480351
1.0,68,1861.713566
1.0,73,1863.012195
1.0,130,1865.294453
1.0,63,1891.896857
1.0,87,1893.455819
1.0,51,1894.326007
1.0,85,1895.870908
1.0,64,1897.008182
1.0,112,1899.048732
1.0,82,1900.486492
1.0,67,1901.685522
1.0,48,1902.54524
1.0,67,1903.727892
1.0,61,1904.852352
1.0,125,1907.096331
1.0,55,1908.070098
1.0,58,1909.085549
1.0,69,1910.322322
1.0,110,1912.299641
1.0,73,1913.597086
1.0,63,1914.740171
1.0,64,1915.857235
1.0,63,1917.030219
1.0,64,1918.154345
1.0,57,1919.197169
1.0,52,1920.112687
1.0,77,1921.512931
1.0,73,1922.820217
1.0,84,1924.321225
1.0,103,1926.158847
1.0,64,1927.319524
1.0,76,1954.075696
1.0,59,1955.150575
1.0,67,1956.356629
1.0,59,1957.390406
1.0,52,1958.310665
1.0,62,1959.400776
1.0,75,1960.746911
1.0,57,1961.773003
1.0,66,1962.904459
1.0,56,1963.887619
1.0,61,1964.986898
1.0,60,1966.044444
1.0,61,1967.147166
1.0,63,1968.2888
1.0,53,1969.244489
1.0,72,1970.53022
1.0,66,1971.678769
1.0,55,1972.666613
1.0,56,1973.684516
1.0,54,1974.650203
1.0,67,1975.833159
1.0,64,1976.976674
1.0,77,1978.319703
1.0,49,1979.202636
1.0,51,1980.124259
1.0,48,1980.964099
1.0,63,1982.097903
1.0,64,1983.237755
1.0,50,1984.099743
1.0,58,1985.138048
1.0,62,1986.243778
1.0,68,1987.473431
1.0,56,1988.473001
1.0,62,1989.54822
1.0,93,2016.67454
1.0,48,2017.540004
1.0,56,2018.555404
1.0,62,2019.668521
1.0,59,2020.731674
1.0,55,2021.696796
1.0,59,2022.722609
1.0,63,2023.84836
1.0,53,2024.800345
1.0,58,2025.854323
1.0,69,2027.083407
1.0,60,2028.15027
1.0,59,2029.17041
1.0,52,2030.117622
1.0,49,2031.014428
1.0,60,2032.078853
1.0,51,2033.011273
1.0,49,2033.891563
1.0,70,2035.124274
1.0,63,2036.236206
1.0,66,2037.431287
1.0,54,2038.395577
1.0,84,2039.873272
1.0,50,2040.748613
1.0,58,2041.787848
1.0,63,2042.927302
1.0,52,2043.853347
1.0,80,2045.275116
1.0,78,2046.696578
1.0,67,2047.874223
1.0,57,2048.886464
1.0,83,2050.357506
1.0,73,2051.688718
1.0,64,2078.289259
1.0,56,2079.320601
1.0,59,2080.389772
1.0,62,2081.461494
1.0,55,2082.316428
1.0,65,2083.506997
1.0,63,2084.644801
1.0,94,2086.142917
1.0,55,2086.769165
1.0,81,2087.700687
1.0,58,2088.380402
1.0,88,2089.530464
1.0,68,2090.392207
1.0,89,2091.487365
1.0,66,2092.372061
1.0,64,2093.550701
1.0,67,2094.742043
1.0,65,2095.893042
1.0,80,2097.302236
1.0,66,2098.489272
1.0,65,2099.659732
1.0,54,2100.610178
1.0,64,2101.742816
1.0,68,2102.992441
1.0,69,2104.238996
1.0,57,2105.258043
1.0,75,2106.593715
1.0,66,2107.757779
1.0,55,2108.713813
1.0,54,2109.681886
1.0,71,2110.951209
1.0,76,2137.847534
1.0,115,2139.886741
1.0,76,2141.218365
1.0,68,2142.447882
1.0,52,2143.38512
1.0,65,2144.537066
1.0,69,2145.744285
1.0,59,2146.792641
1.0,53,2147.697405
1.0,52,2148.610826
1.0,76,2149.987838
1.0,58,2151.037546
1.0,66,2152.198257
1.0,87,2153.76882
1.0,84,2155.260802
1.0,58,2156.28116
1.0,56,2157.265166
1.0,55,2158.248766
1.0,65,2159.415777
1.0,73,2160.736096
1.0,61,2161.81432
1.0,58,2162.818721
1.0,57,2163.83069
1.0,111,2165.784581
1.0,55,2166.782621
1.0,114,2168.82072
1.0,64,2169.932969
1.0,92,2171.541572
1.0,70,2172.79305
