#{"t_start": 1765590199.8725157, "env_id": "None"}
r,l,t
0.0,1936,14.763271
1.0,1322,25.477079
0.0,1936,40.873815
0.0,1936,55.357214
1.0,933,62.809112
1.0,909,70.117234
0.0,1936,85.534439
