#{"t_start": 1765590199.8722854, "env_id": "None"}
r,l,t
0.0,1936,14.760814
1.0,735,20.980878
0.0,1936,35.544354
0.0,1936,50.893207
1.0,1077,59.227057
1.0,1450,70.723598
0.0,1936,86.126863
