#{"t_start": 1765590199.871718, "env_id": "None"}
r,l,t
0.0,1936,14.757335
1.0,697,20.742734
0.0,1936,35.304691
0.0,1936,50.655387
0.0,1936,65.985454
0.0,1936,81.240436
0.0,1936,96.986923
