#{"t_start": 1765565896.6120915, "env_id": "None"}
r,l,t
0.959375,26,27.400287
0.95625,28,27.477317
0.967187,21,27.535569
0.954688,29,27.614982
0.960938,25,27.68443
0.965625,22,27.745163
0.95,32,27.83891
0.970313,19,27.890766
0.964063,23,27.954156
0.960938,25,28.022518
0.965625,22,28.083096
0.967187,21,28.141246
0.965625,22,28.202104
0.95,32,28.289895
0.9625,24,28.355985
0.967187,21,28.414274
0.960938,25,28.482993
0.965625,22,28.54315
0.967187,21,28.600634
0.965625,22,28.661853
0.964063,23,29.005343
0.960938,25,29.075911
0.970313,19,29.128872
0.9625,24,29.200552
0.964063,23,29.26477
0.967187,21,29.323439
0.964063,23,29.387074
0.970313,19,29.439952
0.959375,26,29.511442
0.965625,22,29.572156
0.960938,25,29.640933
0.967187,21,29.699083
0.967187,21,29.757109
0.970313,19,29.810007
0.960938,25,29.87884
0.953125,30,29.962086
0.965625,22,30.022954
0.96875,20,30.077857
0.970313,19,30.130106
0.967187,21,30.188632
0.967187,21,30.246122
0.965625,22,30.306856
0.957812,27,30.382426
0.9625,24,30.731807
0.970313,19,30.784113
0.9625,24,30.850359
0.967187,21,30.908454
0.970313,19,30.960717
0.970313,19,31.0136
0.970313,19,31.066418
0.967187,21,31.124564
0.965625,22,31.185494
0.970313,19,31.238243
0.967187,21,31.296301
0.970313,19,31.348502
0.965625,22,31.409133
0.970313,19,31.461835
0.960938,25,31.530571
0.960938,25,31.599134
0.96875,20,31.654491
0.96875,20,31.710189
0.965625,22,31.776056
0.9625,24,31.842701
0.965625,22,31.903414
0.95625,28,31.980565
0.967187,21,32.038723
0.970313,19,32.091563
0.96875,20,32.427475
0.9625,24,32.493334
0.970313,19,32.546041
0.965625,22,32.606704
0.96875,20,32.662027
0.954688,29,32.741285
0.96875,20,32.796652
0.96875,20,32.852143
0.965625,22,32.912869
0.964063,23,32.976282
0.96875,20,33.036817
0.964063,23,33.100467
0.967187,21,33.158722
0.96875,20,33.213723
0.965625,22,33.274429
0.965625,22,33.33522
0.96875,20,33.390798
0.960938,25,33.460155
0.965625,22,33.520991
0.964063,23,33.584389
0.964063,23,33.647755
0.967187,21,33.705807
0.96875,20,33.761196
0.96875,20,33.816679
0.967187,21,34.155483
0.970313,19,34.208313
0.970313,19,34.261174
0.964063,23,34.32892
0.965625,22,34.390414
0.960938,25,34.45928
0.965625,22,34.520228
0.964063,23,34.584341
0.96875,20,34.639882
0.967187,21,34.698133
0.96875,20,34.753027
0.970313,19,34.805793
0.964063,23,34.869772
0.9625,24,34.936326
0.964063,23,34.999727
0.96875,20,35.055263
0.96875,20,35.11082
0.970313,19,35.162574
0.967187,21,35.220783
0.970313,19,35.273576
0.964063,23,35.337698
0.967187,21,35.395827
0.970313,19,35.448078
0.970313,19,35.500906
0.967187,21,35.843558
0.967187,21,35.90176
0.965625,22,35.9626
0.967187,21,36.02086
0.970313,19,36.073601
0.965625,22,36.13464
0.965625,22,36.195697
0.96875,20,36.251192
0.964063,23,36.314643
0.96875,20,36.370101
0.967187,21,36.428286
0.960938,25,36.497071
0.960938,25,36.565817
0.970313,19,36.61873
0.96875,20,36.67412
0.967187,21,36.732219
0.9625,24,36.798287
0.965625,22,36.859029
0.965625,22,36.924133
0.967187,21,36.98241
0.960938,25,37.051201
0.96875,20,37.106684
0.96875,20,37.16163
0.96875,20,37.217114
0.96875,20,37.553808
0.901563,63,37.727382
0.967187,21,37.785608
0.967187,21,37.843284
0.960938,25,37.912076
0.95625,28,37.988355
0.957812,27,38.06299
0.970313,19,38.115665
0.965625,22,38.177059
0.96875,20,38.236134
0.959375,26,38.307086
0.970313,19,38.359779
0.970313,19,38.412383
0.965625,22,38.473102
0.96875,20,38.5287
0.945312,35,38.625347
0.95625,28,38.702014
0.965625,22,38.762743
0.965625,22,38.823591
0.964063,23,38.886384
0.94375,36,39.267483
0.95625,28,39.344594
0.95625,28,39.422128
0.959375,26,39.498883
0.967187,21,39.55758
0.967187,21,39.615193
0.9625,24,39.681171
0.96875,20,39.736361
0.964063,23,39.799909
0.967187,21,39.857419
0.90625,60,40.023559
0.964063,23,40.087272
0.960938,25,40.156234
0.595312,259,41.181146
0.964063,23,41.24437
0.965625,22,41.305047
0.960938,25,41.374144
0.953125,30,41.457038
0.967187,21,41.515371
0.967187,21,41.572704
0.965625,22,41.633739
0.964063,23,41.697272
0.964063,23,41.760887
0.964063,23,41.824485
0.9625,24,41.890185
0.967187,21,41.94788
0.965625,22,42.009902
0.967187,21,42.073344
0.964063,23,42.136597
0.96875,20,42.191626
0.970313,19,42.244433
0.96875,20,42.299946
0.9625,24,42.366119
