#{"t_start": 1765065296.0524101, "env_id": "None"}
r,l,t
0.0,12100,585.472234
0.2,12097,1177.766775
0.0,12100,1762.565453
0.2,3182,1924.339906
0.2,8342,2328.384174
0.2,7547,2699.60495
0.2,11093,3237.311096
0.2,5557,3511.048242
0.2,2230,3625.739485
0.2,11400,4181.001748
0.2,4277,4386.574673
0.2,3747,4567.080972
0.2,7493,4937.789999
0.0,12100,5534.50396
0.0,12100,6119.582876
