#{"t_start": 1765065296.0537636, "env_id": "None"}
r,l,t
0.0,12100,585.485355
0.0,12100,1177.875561
0.2,7254,1530.927101
0.2,3561,1704.465753
0.0,12100,2297.335662
0.2,2244,2403.710239
0.0,12100,2998.664464
0.2,6764,3328.437401
0.0,12100,3915.627067
0.0,12100,4509.754607
0.0,12100,5106.426047
0.0,12100,5693.654967
0.2,5543,5965.332026
