#{"t_start": 1765941717.3593721, "env_id": "None"}
r,l,t
1.0,39,883.867859
1.0,39,885.141915
1.0,39,886.278772
1.0,39,887.350791
1.0,39,888.67764
1.0,39,889.670217
1.0,39,890.945787
1.0,39,891.989824
1.0,39,893.302539
1.0,39,894.308196
1.0,39,895.621251
1.0,39,896.671112
1.0,39,897.791867
1.0,39,899.075595
1.0,39,900.114669
1.0,39,901.404614
1.0,39,902.375184
1.0,39,903.670526
1.0,39,904.681084
1.0,39,905.74571
1.0,39,906.991552
1.0,39,908.019932
1.0,39,909.274563
1.0,39,910.262795
1.0,39,911.581068
1.0,39,912.550974
1.0,39,913.874694
1.0,39,914.831359
1.0,39,915.856892
1.0,39,917.153666
1.0,39,918.31842
1.0,39,919.446349
1.0,39,920.482896
1.0,39,921.737471
1.0,39,922.795845
1.0,39,923.90167
1.0,39,924.810678
1.0,39,925.975914
1.0,39,927.367031
1.0,39,928.531248
1.0,39,929.739296
1.0,39,930.814981
1.0,39,932.215396
1.0,39,933.402051
1.0,39,934.58898
1.0,39,935.657469
1.0,39,936.799651
1.0,39,938.194154
1.0,39,939.326213
1.0,39,940.396551
1.0,39,941.569621
1.0,39,942.752979
1.0,39,944.115688
1.0,39,945.257779
1.0,39,946.0377
1.0,39,946.708139
1.0,39,947.48307
1.0,39,948.153587
1.0,39,948.91768
1.0,39,949.591579
1.0,39,950.258387
1.0,39,951.033441
1.0,39,951.810701
1.0,39,953.020993
1.0,39,954.183364
1.0,39,955.319822
1.0,39,956.361639
1.0,39,957.485769
1.0,39,958.704587
1.0,39,959.807325
1.0,39,961.087614
1.0,39,962.128057
1.0,39,963.435451
1.0,39,964.50802
1.0,39,965.787098
1.0,39,966.936383
1.0,39,967.976619
1.0,39,969.143129
1.0,39,970.25877
1.0,39,971.494366
1.0,39,972.572093
1.0,39,973.856299
1.0,39,974.876874
1.0,39,976.021729
1.0,39,977.178518
1.0,39,978.35528
1.0,39,979.578996
1.0,39,980.683145
1.0,39,981.779626
1.0,39,982.914782
1.0,39,984.101546
1.0,39,985.284176
1.0,39,986.277132
1.0,39,987.580422
1.0,39,988.563555
1.0,39,989.7631
1.0,39,990.84532
1.0,39,992.058338
1.0,39,993.14927
1.0,39,994.126534
1.0,39,995.440517
1.0,39,996.434913
1.0,39,997.699399
1.0,39,998.735299
1.0,39,1000.059379
1.0,39,1001.060151
1.0,39,1002.383689
1.0,39,1003.361822
1.0,39,1004.501891
1.0,39,1005.645798
1.0,39,1006.812874
1.0,39,1008.078279
1.0,39,1009.182909
1.0,39,1010.397041
1.0,39,1011.485604
1.0,39,1012.470224
1.0,39,1013.790972
1.0,39,1014.764534
1.0,39,1016.059205
1.0,39,1017.132391
1.0,39,1018.40273
1.0,39,1019.551864
1.0,39,1020.707149
1.0,39,1021.75348
1.0,39,1022.906537
1.0,39,1024.075375
1.0,39,1025.184339
1.0,39,1026.408589
1.0,39,1027.553484
1.0,39,1028.863551
1.0,39,1029.871888
1.0,39,1030.89799
1.0,39,1032.193499
1.0,39,1033.238538
1.0,39,1034.485706
1.0,39,1035.655492
1.0,43,1036.886126
1.0,143,1041.119776
1.0,71,1043.147745
1.0,51,1044.433273
1.0,39,1045.471239
1.0,39,1046.48558
1.0,39,1047.754111
1.0,39,1048.809547
1.0,39,1050.085934
1.0,39,1051.107134
1.0,39,1052.433738
1.0,39,1053.411047
1.0,39,1054.555279
1.0,39,1055.729327
1.0,39,1056.872814
1.0,39,1058.024368
1.0,39,1059.170713
1.0,39,1060.321909
1.0,39,1061.395652
1.0,39,1062.502994
1.0,39,1063.608502
1.0,39,1064.793437
1.0,39,1065.889657
1.0,39,1067.061292
1.0,39,1068.148265
1.0,39,1069.29191
1.0,39,1070.468512
1.0,39,1071.653337
1.0,39,1072.642318
1.0,39,1073.956064
1.0,39,1074.958544
1.0,39,1076.266882
1.0,39,1077.425047
1.0,39,1078.602038
1.0,39,1079.792534
1.0,39,1080.779217
1.0,39,1082.104689
1.0,39,1083.217836
1.0,39,1084.415587
1.0,39,1085.59099
1.0,39,1086.831871
1.0,39,1087.914537
1.0,39,1089.236912
1.0,39,1090.221484
1.0,39,1091.357664
1.0,39,1092.525466
1.0,39,1093.668041
1.0,39,1094.810446
1.0,39,1095.870559
1.0,39,1097.142044
1.0,39,1098.119068
1.0,39,1099.245862
1.0,39,1100.415618
1.0,39,1101.544693
1.0,39,1102.82301
1.0,39,1103.938606
1.0,39,1105.215017
1.0,39,1106.253659
1.0,39,1107.588149
1.0,39,1108.568859
1.0,39,1109.703917
1.0,39,1110.914369
1.0,39,1112.077348
1.0,39,1113.332045
1.0,39,1114.393938
1.0,39,1115.70763
1.0,39,1116.786049
1.0,39,1117.901635
1.0,39,1119.001127
1.0,39,1120.124747
1.0,39,1121.404468
1.0,39,1122.5069
1.0,39,1123.840921
1.0,39,1124.855573
1.0,39,1126.141734
1.0,39,1127.160339
1.0,39,1128.176377
1.0,39,1129.450764
1.0,39,1130.466902
1.0,39,1131.766353
1.0,39,1132.918078
1.0,39,1134.07626
1.0,39,1135.169317
1.0,39,1136.244939
1.0,39,1137.510047
1.0,39,1138.5451
1.0,39,1139.725337
1.0,39,1140.827302
1.0,1007,1170.143442
1.0,128,1173.929028
1.0,116,1177.265278
1.0,41,1178.624237
1.0,39,1179.624057
1.0,39,1180.933058
1.0,39,1181.91884
1.0,42,1183.17573
1.0,39,1184.270146
1.0,39,1185.581951
1.0,39,1186.605165
1.0,39,1187.924561
1.0,39,1188.921013
1.0,41,1190.268582
1.0,39,1191.218359
1.0,39,1192.531459
1.0,39,1193.551583
1.0,39,1194.58317
1.0,40,1195.875519
1.0,39,1196.957958
1.0,39,1198.278632
1.0,39,1199.404222
1.0,39,1200.575592
1.0,39,1201.684346
1.0,39,1202.960941
1.0,39,1203.978651
1.0,39,1204.94549
1.0,39,1206.258956
1.0,39,1207.260152
1.0,39,1208.563562
1.0,39,1209.542896
1.0,39,1210.832823
1.0,39,1211.840503
1.0,39,1212.813674
1.0,39,1214.134345
1.0,39,1215.145811
1.0,39,1216.458854
1.0,39,1217.552385
1.0,39,1218.820825
1.0,39,1219.803619
1.0,39,1221.122567
1.0,39,1222.192102
1.0,39,1223.318229
1.0,39,1224.607432
1.0,39,1225.667047
1.0,40,1226.940676
1.0,40,1228.00981
1.0,42,1229.391164
1.0,56,1230.943833
1.0,49,1232.332911
1.0,43,1233.72918
1.0,42,1235.005395
1.0,44,1236.337052
1.0,40,1237.393053
1.0,39,1238.524728
1.0,39,1239.596024
1.0,39,1240.630591
1.0,39,1241.91553
1.0,39,1243.069423
1.0,39,1244.2197
1.0,41,1245.410527
1.0,40,1246.587753
1.0,43,1247.808257
1.0,39,1249.070832
1.0,43,1250.414038
1.0,40,1251.482135
1.0,39,1252.575671
1.0,39,1253.789144
1.0,40,1254.882753
1.0,39,1256.083113
1.0,40,1256.88903
1.0,42,1258.360983
1.0,39,1259.544405
1.0,39,1260.921642
1.0,39,1261.864195
1.0,40,1263.134219
1.0,40,1264.343514
1.0,39,1265.733999
1.0,40,1266.900908
1.0,40,1268.011072
1.0,39,1269.183594
1.0,40,1270.607487
1.0,42,1271.833354
1.0,39,1272.914477
1.0,39,1274.139163
1.0,39,1275.521961
1.0,39,1276.688592
1.0,39,1277.610151
1.0,39,1278.374927
1.0,39,1279.04836
1.0,39,1279.806453
1.0,39,1280.484767
1.0,39,1281.256002
1.0,39,1281.922277
1.0,39,1282.689255
1.0,39,1283.379866
1.0,39,1284.324841
1.0,39,1285.641933
1.0,39,1286.689929
1.0,39,1287.954737
1.0,39,1289.118044
1.0,39,1290.298105
1.0,39,1291.437726
1.0,39,1292.479331
1.0,39,1293.647564
1.0,39,1294.760272
1.0,39,1296.074367
1.0,39,1297.12542
1.0,39,1298.408027
1.0,39,1299.403484
1.0,39,1300.601446
1.0,39,1301.699164
1.0,39,1302.692704
1.0,39,1303.998718
1.0,39,1304.996142
1.0,39,1306.289475
1.0,39,1307.290381
1.0,39,1308.600052
1.0,39,1309.587955
1.0,39,1310.706183
1.0,39,1311.911713
1.0,39,1313.116617
1.0,39,1314.396287
1.0,39,1315.438781
1.0,39,1316.800904
1.0,39,1317.789112
1.0,39,1319.108016
1.0,39,1320.100902
1.0,39,1321.253809
1.0,39,1322.42225
1.0,39,1323.438103
1.0,39,1324.730975
1.0,39,1325.788521
1.0,40,1327.070855
1.0,39,1328.112856
1.0,39,1329.377109
1.0,39,1330.456307
1.0,39,1331.543502
1.0,39,1332.795457
1.0,39,1333.836074
1.0,39,1335.181154
1.0,39,1336.185683
1.0,39,1337.512635
1.0,39,1338.576877
1.0,39,1339.706583
1.0,39,1340.938344
1.0,39,1342.038891
1.0,39,1343.360913
1.0,39,1344.330408
1.0,39,1345.633826
1.0,39,1346.661564
1.0,39,1347.943102
1.0,39,1348.948904
1.0,39,1349.927989
1.0,39,1351.235538
1.0,39,1352.208355
1.0,39,1353.512767
1.0,39,1354.521852
1.0,39,1355.841826
1.0,39,1356.801838
1.0,39,1357.879821
1.0,39,1359.126091
1.0,39,1360.147903
1.0,39,1361.424701
1.0,39,1362.465505
1.0,39,1363.732281
1.0,39,1364.70567
1.0,39,1366.040527
1.0,39,1367.019546
1.0,39,1368.165503
1.0,39,1369.31563
1.0,39,1370.383352
1.0,39,1371.597813
1.0,39,1372.656294
1.0,39,1373.921058
1.0,39,1374.978494
1.0,39,1376.098404
1.0,39,1377.20654
1.0,39,1378.387847
1.0,39,1379.70729
1.0,39,1380.746121
1.0,39,1382.036391
1.0,39,1383.043756
1.0,39,1384.215415
1.0,39,1385.332553
1.0,39,1386.307809
1.0,39,1387.517273
1.0,39,1388.613942
1.0,39,1389.892979
1.0,39,1390.922333
1.0,39,1392.220873
1.0,39,1393.228739
1.0,39,1394.271368
1.0,39,1395.55758
1.0,39,1396.695421
1.0,39,1397.887828
1.0,39,1399.051985
1.0,39,1400.317599
1.0,39,1401.383477
1.0,39,1402.699015
1.0,39,1403.718474
1.0,39,1404.763137
1.0,39,1406.045883
1.0,39,1407.200407
1.0,39,1408.369805
1.0,39,1409.542698
1.0,39,1410.801967
1.0,39,1411.853081
1.0,39,1412.835437
1.0,39,1414.165939
1.0,39,1415.242619
1.0,39,1416.584455
1.0,39,1417.692636
1.0,39,1418.93146
1.0,39,1420.021041
1.0,639,1439.048363
1.0,91,1441.742467
1.0,39,1442.946976
1.0,39,1444.26414
1.0,39,1445.271329
1.0,39,1446.237744
1.0,39,1447.55684
1.0,39,1448.545197
1.0,39,1449.855507
1.0,39,1450.854162
1.0,39,1452.188514
1.0,39,1453.185793
1.0,39,1454.511617
1.0,39,1455.480116
1.0,39,1456.615956
1.0,39,1457.887263
1.0,39,1459.006626
1.0,39,1460.318922
1.0,39,1461.356243
1.0,39,1462.653184
1.0,39,1463.662972
1.0,39,1464.762784
1.0,39,1465.976117
1.0,39,1467.165064
1.0,39,1468.476203
1.0,39,1469.513278
1.0,39,1470.853964
1.0,39,1471.837675
1.0,39,1473.17358
1.0,39,1474.140893
1.0,39,1475.277152
1.0,39,1476.441319
1.0,39,1477.582815
1.0,39,1478.866289
1.0,39,1479.969234
1.0,39,1481.163265
1.0,39,1482.273884
1.0,39,1483.331826
1.0,39,1484.608462
1.0,39,1485.59595
1.0,39,1486.90077
1.0,39,1487.924736
1.0,39,1489.225432
1.0,39,1490.282796
1.0,39,1491.561331
1.0,39,1492.709718
1.0,39,1493.763806
1.0,39,1495.052423
1.0,39,1496.079274
1.0,39,1497.380179
1.0,39,1498.461192
1.0,39,1499.72985
1.0,39,1500.787395
1.0,39,1501.917196
1.0,39,1502.991764
1.0,39,1504.0159
1.0,39,1505.320623
1.0,39,1506.474111
1.0,39,1507.640474
1.0,39,1508.783573
1.0,39,1509.94769
1.0,39,1511.09118
1.0,39,1512.137396
1.0,39,1513.319772
1.0,39,1514.435773
1.0,39,1515.749392
1.0,39,1516.779749
1.0,39,1518.057956
1.0,39,1519.070057
1.0,39,1520.103444
1.0,39,1521.390172
1.0,39,1522.398566
1.0,39,1523.674869
1.0,39,1524.769656
1.0,39,1525.981973
1.0,39,1527.118688
1.0,39,1528.292967
1.0,39,1529.438095
1.0,39,1530.501441
1.0,39,1531.828084
1.0,39,1532.79706
1.0,39,1534.080724
1.0,39,1535.08616
1.0,39,1536.324713
1.0,39,1537.381047
1.0,39,1538.438419
1.0,39,1539.702883
1.0,39,1540.726566
1.0,39,1542.007361
1.0,39,1543.051937
1.0,39,1544.326176
1.0,39,1545.36774
1.0,39,1546.642091
1.0,234,1553.468624
1.0,285,1561.71089
1.0,54,1563.316245
1.0,49,1564.653828
1.0,43,1566.010699
1.0,59,1567.809845
1.0,47,1569.172222
1.0,55,1570.7246
1.0,39,1572.016937
1.0,39,1573.032183
1.0,39,1574.071918
1.0,39,1575.349743
1.0,39,1576.327383
1.0,39,1577.629402
1.0,39,1578.692502
1.0,39,1579.962671
1.0,39,1581.059781
1.0,39,1582.275935
1.0,39,1583.4196
1.0,39,1584.479792
1.0,39,1585.73484
1.0,39,1586.778436
1.0,39,1588.037918
1.0,39,1589.020127
1.0,39,1590.117051
1.0,39,1591.322553
1.0,39,1592.50447
1.0,39,1593.835016
1.0,39,1594.705049
1.0,39,1596.085694
1.0,39,1597.256428
1.0,39,1598.543692
1.0,39,1599.722095
1.0,39,1600.876336
1.0,39,1602.051883
1.0,39,1603.214617
1.0,39,1604.647983
1.0,39,1605.500918
1.0,39,1606.90888
1.0,39,1608.04603
1.0,39,1609.471374
1.0,39,1610.457594
1.0,39,1611.099651
1.0,39,1611.840961
1.0,39,1612.495372
1.0,39,1613.32038
1.0,39,1614.046854
1.0,39,1614.84182
1.0,39,1615.504402
1.0,39,1616.263631
1.0,39,1617.234986
1.0,39,1618.313518
1.0,39,1619.552212
1.0,39,1620.597781
1.0,39,1621.842999
1.0,39,1622.864566
1.0,39,1624.077037
1.0,39,1625.189144
1.0,39,1626.178017
1.0,39,1627.504735
1.0,39,1628.475971
1.0,39,1629.776194
1.0,39,1630.772798
1.0,39,1632.098187
1.0,39,1633.155923
1.0,39,1634.417039
1.0,39,1635.466936
1.0,39,1636.584346
1.0,39,1637.777901
1.0,39,1638.886213
1.0,39,1640.082493
1.0,39,1641.187055
1.0,39,1642.522452
1.0,39,1643.536629
1.0,39,1644.563436
1.0,39,1645.824409
1.0,39,1646.780823
1.0,39,1648.057714
1.0,39,1649.08946
1.0,39,1650.410074
1.0,39,1651.404582
1.0,39,1652.714527
1.0,39,1653.834531
1.0,39,1654.885144
1.0,39,1656.179586
1.0,39,1657.189727
1.0,39,1658.506757
1.0,39,1659.662334
1.0,39,1660.81731
1.0,39,1661.956107
1.0,39,1663.004021
1.0,39,1664.212386
1.0,39,1665.28753
1.0,39,1666.46109
1.0,39,1667.577956
1.0,39,1668.655599
1.0,39,1669.692699
1.0,39,1670.958038
1.0,39,1672.007755
1.0,39,1673.133779
1.0,39,1674.354621
1.0,39,1675.463302
1.0,39,1676.669304
1.0,39,1677.765836
1.0,39,1678.974893
1.0,39,1680.094717
1.0,39,1681.08825
1.0,39,1682.40494
1.0,39,1683.379251
1.0,39,1684.702239
1.0,39,1685.85306
1.0,39,1687.014559
1.0,39,1688.194271
1.0,39,1689.279359
1.0,39,1690.422846
1.0,39,1691.471595
1.0,39,1692.534652
1.0,39,1693.682737
1.0,39,1694.963713
1.0,39,1696.078048
1.0,39,1697.26107
1.0,39,1698.363383
1.0,39,1699.349265
1.0,39,1700.677266
1.0,39,1701.691001
1.0,39,1702.991798
1.0,39,1704.040682
1.0,39,1705.300946
1.0,39,1706.451496
1.0,39,1707.625456
1.0,39,1708.779887
1.0,39,1709.824289
1.0,39,1711.111183
1.0,39,1712.116235
1.0,39,1713.442603
1.0,39,1714.436528
1.0,39,1715.770725
1.0,39,1716.757817
1.0,39,1717.951815
1.0,39,1719.11386
1.0,39,1720.262944
1.0,39,1721.574864
1.0,39,1722.636879
1.0,39,1723.969682
1.0,39,1724.96816
1.0,39,1726.279035
1.0,39,1727.351797
1.0,39,1728.473417
1.0,39,1729.760888
1.0,39,1730.781726
1.0,39,1732.084858
1.0,39,1733.128404
1.0,39,1734.411026
1.0,39,1735.559306
1.0,39,1736.621536
1.0,39,1737.911216
1.0,39,1738.937674
1.0,39,1740.242136
1.0,39,1741.289212
1.0,39,1742.553565
1.0,39,1743.608543
1.0,39,1744.867831
1.0,39,1745.926793
1.0,39,1747.055564
1.0,39,1748.135135
1.0,39,1749.300394
1.0,39,1750.447463
1.0,39,1751.519953
1.0,39,1752.739755
1.0,39,1753.810339
1.0,39,1754.952251
1.0,39,1756.04546
1.0,39,1757.232248
1.0,39,1758.430076
1.0,39,1759.546631
1.0,39,1760.625676
1.0,39,1761.784299
1.0,39,1762.949878
1.0,39,1764.019993
1.0,39,1765.126183
1.0,39,1766.209354
1.0,39,1767.395191
1.0,39,1768.605295
1.0,39,1769.70897
1.0,39,1770.994066
1.0,39,1772.032382
1.0,39,1773.051414
1.0,39,1774.317708
1.0,39,1775.391381
1.0,39,1776.743418
1.0,39,1777.851094
1.0,39,1779.076799
1.0,39,1780.167116
1.0,39,1781.346715
1.0,39,1782.465425
1.0,39,1783.457073
1.0,39,1784.77413
1.0,39,1785.75555
1.0,39,1787.057977
1.0,39,1788.051388
1.0,39,1789.356653
1.0,39,1790.350449
1.0,39,1791.491133
1.0,39,1792.641044
1.0,39,1793.779384
1.0,39,1794.924786
1.0,39,1796.090218
1.0,39,1797.248131
1.0,39,1798.359618
1.0,39,1799.548562
1.0,39,1800.688572
1.0,39,1801.73471
1.0,39,1802.81591
1.0,39,1804.012992
1.0,39,1805.203553
1.0,39,1806.328041
1.0,39,1807.508042
1.0,39,1808.645107
1.0,39,1809.696043
1.0,39,1810.98527
1.0,39,1812.138538
1.0,39,1813.314601
1.0,39,1814.497411
1.0,39,1815.575574
1.0,39,1816.736234
1.0,39,1817.921228
1.0,39,1819.068478
1.0,39,1820.131355
1.0,39,1821.400087
1.0,39,1822.427127
1.0,39,1823.642118
1.0,39,1824.688848
1.0,39,1825.863828
1.0,39,1826.989406
1.0,39,1827.96954
1.0,39,1829.29316
1.0,39,1830.285359
1.0,39,1831.558948
1.0,39,1832.583856
1.0,39,1833.893703
1.0,39,1834.917109
1.0,39,1836.258204
1.0,39,1837.23261
1.0,39,1838.389986
1.0,39,1839.551881
1.0,39,1840.713881
1.0,39,1841.881092
1.0,39,1843.082059
1.0,39,1844.397281
1.0,39,1845.412392
1.0,39,1846.506828
1.0,39,1847.700874
1.0,39,1848.869036
1.0,39,1850.014517
1.0,39,1851.106417
1.0,39,1852.283819
1.0,39,1853.338135
1.0,39,1854.605717
1.0,39,1855.683317
1.0,39,1856.795903
1.0,39,1857.886439
1.0,39,1859.082105
1.0,39,1860.385989
1.0,39,1861.425459
1.0,39,1862.74332
1.0,39,1863.82412
1.0,39,1864.952978
1.0,39,1866.171644
1.0,39,1867.274423
1.0,39,1868.465693
1.0,39,1869.52281
1.0,39,1870.31617
1.0,39,1871.000282
1.0,39,1871.777379
1.0,39,1872.469914
1.0,39,1873.138429
1.0,39,1873.902847
1.0,39,1874.573979
1.0,39,1875.341128
1.0,39,1876.00847
1.0,39,1876.775693
1.0,39,1877.442131
1.0,39,1878.112053
1.0,39,1878.880515
1.0,39,1879.549138
1.0,39,1880.320931
1.0,39,1880.984286
1.0,39,1881.750136
1.0,39,1882.412147
1.0,39,1883.165896
1.0,39,1883.831963
1.0,39,1884.475536
1.0,39,1885.207536
1.0,39,1885.863738
1.0,39,1886.597798
1.0,39,1887.236647
1.0,39,1887.977112
1.0,39,1888.617223
1.0,39,1889.259163
1.0,39,1890.085197
1.0,39,1890.796615
1.0,39,1891.566733
1.0,39,1892.216653
1.0,39,1892.958108
1.0,39,1893.598508
1.0,39,1894.384965
1.0,39,1895.110872
1.0,39,1895.793133
1.0,39,1896.559415
1.0,39,1897.196125
1.0,39,1897.925679
1.0,39,1898.578723
1.0,39,1899.429635
1.0,39,1900.115239
1.0,39,1900.793473
1.0,39,1901.53131
1.0,39,1902.165913
1.0,39,1902.894114
1.0,39,1903.632268
1.0,39,1904.431011
1.0,39,1905.128056
1.0,39,1905.89171
1.0,39,1906.537181
1.0,39,1907.181434
1.0,45,1907.975353
1.0,53,1908.957502
1.0,55,1909.873163
1.0,39,1910.516801
1.0,39,1911.264529
1.0,39,1911.912063
1.0,39,1912.668687
1.0,39,1913.320663
1.0,39,1914.204167
1.0,39,1914.880181
1.0,39,1915.548856
1.0,39,1916.312429
1.0,39,1916.979339
1.0,39,1917.74132
1.0,39,1918.405022
1.0,39,1919.165686
1.0,39,1919.83246
1.0,39,1920.594268
1.0,39,1921.2918
1.0,39,1921.978588
1.0,39,1923.285676
1.0,39,1924.440658
1.0,39,1925.55621
1.0,39,1926.619831
1.0,39,1927.857378
1.0,39,1928.896616
1.0,39,1930.015779
1.0,39,1931.267105
1.0,39,1932.138946
1.0,39,1932.92022
1.0,39,1933.585446
1.0,39,1934.363957
1.0,39,1935.042855
1.0,39,1935.816556
1.0,39,1936.497682
1.0,39,1937.173345
1.0,39,1937.931807
1.0,39,1938.600017
1.0,39,1939.364458
1.0,39,1940.030113
1.0,39,1940.790325
1.0,39,1941.451136
1.0,39,1942.117373
1.0,39,1942.910182
1.0,39,1943.60213
1.0,39,1944.39213
1.0,39,1945.060553
1.0,39,1945.852585
1.0,39,1946.521364
1.0,39,1947.292274
1.0,39,1947.971164
1.0,39,1948.638324
1.0,39,1949.416564
1.0,39,1950.089381
1.0,39,1950.863721
1.0,39,1951.534533
1.0,39,1952.302872
1.0,39,1952.973646
1.0,39,1953.641803
1.0,39,1954.415235
1.0,39,1955.087387
1.0,39,1955.86051
1.0,39,1956.523312
1.0,39,1957.28453
1.0,39,1957.946518
1.0,39,1958.708931
1.0,39,1959.377822
1.0,39,1960.045229
1.0,39,1960.804545
1.0,39,1961.471208
1.0,39,1962.250885
1.0,39,1962.934116
1.0,39,1963.720661
1.0,39,1964.399674
1.0,39,1965.069306
1.0,39,1965.852863
1.0,39,1966.523782
1.0,39,1967.29174
1.0,39,1967.960289
1.0,39,1968.727174
1.0,39,1969.410542
1.0,39,1970.188984
1.0,39,1970.857246
1.0,39,1971.527452
1.0,39,1972.290341
1.0,39,1972.956116
1.0,39,1973.766958
1.0,39,1974.72464
1.0,39,1975.866223
1.0,39,1977.049815
1.0,39,1978.016135
1.0,39,1979.336291
1.0,39,1980.449899
1.0,39,1981.638109
1.0,39,1982.769429
1.0,39,1984.016759
1.0,39,1985.134013
1.0,39,1986.454905
1.0,39,1987.487102
1.0,39,1988.644911
1.0,39,1989.796168
1.0,39,1990.934233
1.0,39,1992.090227
1.0,39,1993.257156
1.0,39,1994.437175
1.0,39,1995.546235
1.0,39,1996.524532
1.0,39,1997.831552
1.0,39,1998.836701
1.0,39,2000.138178
1.0,39,2001.175323
1.0,39,2002.441685
1.0,39,2003.586384
1.0,39,2004.868369
