#{"t_start": 1765941717.3586593, "env_id": "None"}
r,l,t
0.0,1936,57.581528
0.0,1936,97.335819
0.0,1936,137.29158
0.0,1936,192.868635
0.0,1936,249.440237
0.0,1936,302.881573
0.0,1936,359.651148
0.0,1936,416.534389
0.0,1936,472.397917
0.0,1936,528.922638
0.0,1936,585.730008
1.0,99,588.790684
1.0,224,595.466192
1.0,63,597.456986
1.0,94,600.318864
1.0,142,604.684266
1.0,872,626.942088
1.0,46,628.226731
1.0,144,632.476344
1.0,48,633.969306
1.0,39,634.960304
1.0,42,636.322853
1.0,100,639.214508
1.0,43,640.603673
1.0,42,641.645333
1.0,40,642.977039
1.0,39,644.036537
1.0,39,645.305529
1.0,39,646.37999
1.0,39,647.625717
1.0,39,648.759294
1.0,39,649.808537
1.0,39,650.986519
1.0,39,652.095841
1.0,39,653.398933
1.0,39,654.437397
1.0,39,655.717083
1.0,39,656.742631
1.0,39,658.034627
1.0,39,659.037748
1.0,39,660.056189
1.0,39,661.353659
1.0,39,662.379851
1.0,39,663.643846
1.0,39,664.690391
1.0,39,665.95995
1.0,39,666.992927
1.0,39,668.107268
1.0,39,669.299805
1.0,39,670.41814
1.0,39,671.502626
1.0,39,672.63196
1.0,39,673.799146
1.0,39,674.979824
1.0,39,676.165318
1.0,39,677.294459
1.0,39,678.281154
1.0,39,679.591499
1.0,39,680.584861
1.0,39,681.903197
1.0,39,682.8941
1.0,39,684.208807
1.0,39,685.182121
1.0,39,686.322875
1.0,39,687.475147
1.0,39,688.604419
1.0,39,689.897284
1.0,39,690.991198
1.0,39,692.207497
1.0,39,693.319245
1.0,39,694.639577
1.0,39,695.666606
1.0,39,696.737297
1.0,39,698.071149
1.0,39,699.189889
1.0,39,700.505714
1.0,39,701.536104
1.0,39,702.832946
1.0,39,703.844919
1.0,39,704.944644
1.0,39,706.171709
1.0,39,707.356073
1.0,39,708.65378
1.0,39,709.702892
1.0,39,711.029492
1.0,39,712.085966
1.0,39,713.384921
1.0,39,714.494785
1.0,39,715.57206
1.0,39,716.870392
1.0,39,717.899029
1.0,39,719.195496
1.0,39,720.255575
1.0,39,721.530351
1.0,39,722.67619
1.0,39,723.745371
1.0,39,725.062494
