#{"t_start": 1765941717.357403, "env_id": "None"}
r,l,t
1.0,41,1244.780556
1.0,43,1246.107579
1.0,42,1247.200846
1.0,43,1248.54899
1.0,40,1249.716528
1.0,39,1250.898435
1.0,39,1252.020794
1.0,39,1253.172306
1.0,39,1254.338579
1.0,39,1255.43357
1.0,39,1256.440414
1.0,40,1257.474292
1.0,41,1258.920526
1.0,39,1260.058602
1.0,39,1261.433128
1.0,39,1262.241787
1.0,39,1263.659372
1.0,40,1264.84714
1.0,39,1266.241755
1.0,41,1267.212293
1.0,43,1268.591001
1.0,40,1269.774088
1.0,41,1271.248243
1.0,39,1272.289865
1.0,39,1273.510083
1.0,39,1274.697462
1.0,40,1276.09562
1.0,39,1277.257545
1.0,39,1278.040808
1.0,39,1278.71074
1.0,39,1279.479489
1.0,39,1280.140565
1.0,39,1280.830672
1.0,39,1281.592845
1.0,39,1282.253452
1.0,39,1283.038288
1.0,39,1283.813058
1.0,39,1285.148872
1.0,39,1286.155017
1.0,40,1287.479177
1.0,39,1288.563712
1.0,39,1289.69424
1.0,39,1290.895766
1.0,39,1292.026904
1.0,39,1293.099906
1.0,39,1294.230752
1.0,39,1295.507345
1.0,39,1296.625852
1.0,39,1297.835783
1.0,39,1298.94854
1.0,39,1299.917053
1.0,39,1301.186056
1.0,39,1302.23771
1.0,39,1303.507421
1.0,39,1304.533838
1.0,39,1305.800292
1.0,39,1306.807664
1.0,39,1307.842561
1.0,39,1309.10329
1.0,39,1310.125035
1.0,39,1311.428794
1.0,39,1312.511028
1.0,39,1313.789117
1.0,39,1314.949263
1.0,39,1316.251471
1.0,39,1317.330344
1.0,39,1318.319661
1.0,39,1319.601539
1.0,39,1320.685154
1.0,39,1321.963454
1.0,39,1322.932539
1.0,39,1324.252269
1.0,39,1325.26273
1.0,39,1326.411121
1.0,39,1327.57067
1.0,39,1328.682725
1.0,39,1329.877684
1.0,39,1331.017828
1.0,39,1332.23983
1.0,39,1333.330152
1.0,39,1334.637982
1.0,39,1335.686876
1.0,39,1336.709997
1.0,39,1338.012103
1.0,39,1339.161007
1.0,39,1340.35268
1.0,39,1341.518253
1.0,39,1342.852996
1.0,39,1343.854244
1.0,39,1344.816293
1.0,39,1346.172669
1.0,39,1347.145157
1.0,39,1348.453576
1.0,39,1349.448447
1.0,39,1350.754688
1.0,39,1351.712901
1.0,39,1352.982779
1.0,39,1354.024841
1.0,39,1355.049548
1.0,39,1356.317381
1.0,39,1357.312381
1.0,39,1358.624676
1.0,39,1359.624901
1.0,39,1360.949597
1.0,39,1361.927669
1.0,39,1363.070856
1.0,39,1364.214598
1.0,39,1365.245237
1.0,39,1366.5228
1.0,39,1367.568258
1.0,39,1368.839658
1.0,39,1369.827554
1.0,39,1371.137139
1.0,39,1372.105819
1.0,39,1373.241384
1.0,39,1374.417929
1.0,39,1375.559364
1.0,39,1376.698968
