#{"t_start": 1765941717.3584278, "env_id": "None"}
r,l,t
0.0,1936,57.579039
0.0,1936,97.333395
0.0,1936,137.289007
0.0,1936,192.866176
0.0,1936,249.437777
0.0,1936,302.879048
0.0,1936,359.648574
0.0,1936,416.531852
0.0,1936,472.395486
0.0,1936,528.920104
0.0,1936,585.727463
1.0,53,587.449224
1.0,185,592.754612
1.0,167,598.067862
1.0,77,600.566159
1.0,77,602.617676
1.0,901,625.871544
1.0,67,627.87212
1.0,53,629.397461
1.0,126,633.095427
1.0,42,634.394007
1.0,39,635.440819
1.0,43,636.788604
1.0,42,638.007524
1.0,41,639.211907
1.0,40,640.563282
1.0,39,641.529083
1.0,42,642.91305
1.0,39,643.984538
1.0,40,645.264614
1.0,39,646.340051
1.0,39,647.447669
1.0,39,648.719592
1.0,39,649.75293
1.0,39,650.934136
1.0,39,652.027161
1.0,39,653.358749
1.0,39,654.368212
1.0,39,655.40213
1.0,39,656.682145
1.0,39,657.709709
1.0,39,658.968404
1.0,39,660.013953
1.0,39,661.293671
1.0,39,662.339418
1.0,39,663.603641
1.0,39,664.65201
1.0,39,665.777415
1.0,39,666.941711
1.0,39,668.050622
1.0,39,669.247977
1.0,39,670.349468
1.0,39,671.434238
1.0,39,672.562547
1.0,39,673.625131
1.0,39,674.910962
1.0,39,675.913873
1.0,39,677.227561
1.0,39,678.226486
1.0,39,679.551319
1.0,39,680.530438
1.0,40,681.875137
1.0,39,682.849522
1.0,39,683.979318
1.0,39,685.134878
1.0,39,686.275412
1.0,39,687.437377
1.0,39,688.561882
1.0,39,689.852874
1.0,39,690.957013
1.0,39,692.159901
1.0,39,693.272745
1.0,39,694.338617
1.0,39,695.622605
1.0,39,696.689243
1.0,39,698.037984
1.0,39,699.142279
1.0,39,700.479134
1.0,39,701.488685
1.0,39,702.54577
1.0,39,703.809633
1.0,39,704.907151
1.0,39,706.132943
1.0,39,707.308192
1.0,39,708.62775
1.0,39,709.657054
1.0,39,711.002327
1.0,39,712.056738
1.0,39,713.213741
1.0,39,714.45994
1.0,39,715.53379
1.0,39,716.842198
1.0,39,717.855056
1.0,39,719.168049
1.0,39,720.227758
1.0,39,721.357625
1.0,39,722.648677
1.0,39,723.715592
1.0,39,725.025299
1.0,39,726.042008
1.0,39,727.347118
1.0,39,728.336346
1.0,39,729.642891
1.0,39,730.596844
1.0,39,731.6068
1.0,39,732.87516
1.0,39,733.917096
1.0,39,735.234622
1.0,130,739.137362
1.0,86,741.630958
1.0,648,760.215899
1.0,85,762.030753
1.0,41,763.166533
1.0,41,764.255823
1.0,39,765.501533
1.0,50,766.987151
1.0,39,768.010384
1.0,41,769.354479
1.0,39,770.351562
1.0,39,771.682866
1.0,39,772.745132
1.0,39,773.871304
1.0,39,775.162795
1.0,39,776.222877
1.0,52,777.917509
1.0,41,778.996757
1.0,39,780.270772
1.0,39,781.331431
1.0,39,782.44266
1.0,50,784.075075
1.0,93,786.621514
1.0,39,787.814129
1.0,39,788.94609
1.0,39,790.135248
1.0,39,791.282527
1.0,39,792.448736
1.0,39,793.585178
1.0,39,794.651986
1.0,39,795.966179
1.0,39,796.961026
1.0,39,798.273061
1.0,72,800.290083
1.0,41,801.543763
1.0,60,803.440287
1.0,39,804.576376
1.0,39,805.557081
1.0,39,806.890315
1.0,39,807.870843
1.0,39,809.179067
1.0,39,810.177428
1.0,40,811.513212
1.0,39,812.473177
1.0,41,813.688245
1.0,39,814.801649
1.0,40,815.894031
1.0,39,816.934358
1.0,39,818.197572
1.0,72,820.250406
1.0,42,821.52638
1.0,39,822.624632
1.0,40,823.719062
1.0,39,824.658938
1.0,39,825.614419
1.0,39,826.859372
1.0,39,827.906176
1.0,39,829.1686
1.0,39,830.216803
1.0,39,831.493351
1.0,39,832.503289
1.0,39,833.794561
1.0,39,834.813566
1.0,39,835.980852
1.0,39,837.140833
1.0,39,838.324258
1.0,39,839.592942
1.0,39,840.615278
1.0,39,841.925368
1.0,39,842.942938
1.0,39,843.98767
1.0,39,845.267978
1.0,39,846.294421
1.0,39,847.579244
1.0,39,848.646641
1.0,39,849.911168
1.0,39,850.973263
1.0,39,852.244134
1.0,39,853.197169
1.0,39,854.350854
1.0,39,855.499166
1.0,39,856.551066
1.0,39,857.801341
1.0,39,858.852931
1.0,39,860.126771
1.0,39,861.282473
1.0,39,862.331967
1.0,39,863.53417
1.0,39,864.644131
1.0,39,865.880861
1.0,39,866.959201
1.0,39,868.068684
1.0,39,869.23857
1.0,39,870.329348
1.0,39,871.457968
1.0,39,872.526278
1.0,39,873.799952
1.0,39,874.806685
1.0,39,876.083581
1.0,39,877.121601
1.0,39,878.409921
1.0,39,879.440218
1.0,39,880.606645
1.0,39,881.875755
1.0,39,883.012279
1.0,39,884.286451
1.0,39,885.342124
1.0,39,886.667315
1.0,39,887.736099
1.0,39,889.010648
1.0,39,889.975565
1.0,39,891.123806
1.0,39,892.312403
1.0,39,893.486922
1.0,39,894.722746
1.0,39,895.810689
1.0,39,897.080264
1.0,39,898.113488
1.0,39,899.260266
1.0,39,900.421088
1.0,39,901.598279
1.0,39,902.69384
1.0,39,903.824864
1.0,39,904.994335
1.0,39,906.127839
1.0,39,907.29112
1.0,39,908.441618
1.0,39,909.47201
1.0,39,910.653607
1.0,39,911.770231
1.0,39,912.860223
1.0,39,914.036932
1.0,39,915.13613
1.0,39,916.27059
1.0,39,917.340693
1.0,39,918.674801
1.0,39,919.645818
1.0,39,920.899996
1.0,39,921.915405
1.0,39,923.210416
1.0,39,924.190926
1.0,39,925.225677
1.0,39,926.383892
1.0,39,927.552085
