#{"t_start": 1765941717.3581893, "env_id": "None"}
r,l,t
0.0,1936,57.576587
0.0,1936,97.330976
0.0,1936,137.286399
0.0,1936,192.863734
0.0,1936,249.435269
0.0,1936,302.876555
0.0,1936,359.646014
0.0,1936,416.529325
1.0,1234,452.229118
0.0,1936,508.46491
1.0,1183,543.402333
1.0,1558,588.866198
1.0,85,591.156835
1.0,86,594.088693
1.0,75,596.099806
1.0,165,601.31152
1.0,827,622.382528
1.0,68,624.530453
1.0,72,626.480011
1.0,48,627.911103
1.0,92,630.58921
1.0,55,632.193959
1.0,47,633.622261
1.0,130,637.397866
1.0,89,640.161213
1.0,39,641.214488
1.0,39,642.477103
1.0,39,643.519293
1.0,39,644.854091
1.0,39,645.845188
1.0,39,647.013313
1.0,39,648.24019
1.0,39,649.351012
1.0,39,650.44606
1.0,39,651.578771
1.0,39,652.837999
1.0,39,653.954665
1.0,39,655.147815
1.0,39,656.256421
1.0,39,657.257896
1.0,39,658.562961
1.0,39,659.559002
1.0,39,660.888607
1.0,73,662.911556
1.0,39,664.073426
1.0,39,665.206825
1.0,39,666.358939
1.0,39,667.482886
1.0,39,668.540556
1.0,39,669.799217
1.0,39,670.845043
1.0,39,672.011395
1.0,39,673.112643
1.0,39,674.362702
1.0,39,675.397342
1.0,39,676.701595
1.0,39,677.72561
1.0,39,678.758648
1.0,39,680.027094
1.0,39,681.053224
1.0,39,682.311938
1.0,39,683.359673
1.0,39,684.625472
1.0,39,685.675513
1.0,39,686.794407
1.0,39,687.982019
1.0,39,689.103026
1.0,39,690.408008
1.0,39,691.455595
1.0,39,692.731751
1.0,39,693.762276
1.0,39,695.11474
1.0,39,696.096695
1.0,39,697.274392
1.0,39,698.57692
1.0,39,699.643153
1.0,39,700.958273
1.0,39,701.96409
1.0,39,703.284518
1.0,39,704.286377
1.0,39,705.465525
1.0,39,706.712351
1.0,39,707.799206
1.0,39,709.109281
1.0,39,710.179223
1.0,39,711.450494
1.0,39,712.617048
1.0,39,713.790418
1.0,39,714.999484
1.0,39,716.063106
1.0,39,717.324267
1.0,39,718.413512
1.0,39,719.628809
1.0,39,720.7768
1.0,39,722.048986
1.0,39,723.174847
1.0,39,724.23136
1.0,39,725.507476
1.0,39,726.561719
1.0,39,727.810083
1.0,39,728.836972
1.0,39,730.084984
1.0,39,731.05842
1.0,39,732.372246
1.0,39,733.334523
1.0,47,734.844321
1.0,47,736.294755
1.0,164,741.148159
1.0,682,760.520313
1.0,60,761.624113
1.0,39,762.842786
1.0,39,763.816091
1.0,40,765.134467
1.0,39,766.121773
1.0,42,767.490037
1.0,45,768.865001
1.0,39,769.927413
1.0,39,771.21201
1.0,41,772.292096
1.0,39,773.611673
1.0,43,774.742077
1.0,39,776.016806
1.0,39,777.139999
1.0,39,778.341497
1.0,39,779.476124
1.0,39,780.539514
1.0,39,781.799164
1.0,39,782.835078
1.0,75,785.082494
1.0,88,787.712619
1.0,57,789.382335
1.0,39,790.597317
1.0,39,791.707679
1.0,39,792.695331
1.0,39,794.000296
1.0,39,795.076134
1.0,39,796.33672
1.0,39,797.396485
1.0,39,798.654096
1.0,42,799.741496
1.0,41,801.039555
1.0,41,802.242991
1.0,43,803.567663
1.0,39,804.708215
1.0,39,805.900494
1.0,39,807.038924
1.0,39,808.158208
1.0,39,809.327929
1.0,39,810.510484
1.0,39,811.625928
1.0,39,812.700994
1.0,43,813.810602
1.0,39,815.076107
1.0,42,816.094824
1.0,40,817.365518
1.0,39,818.411569
1.0,39,819.68415
1.0,59,821.211239
1.0,39,822.515717
1.0,39,823.495339
1.0,39,824.543128
1.0,39,825.496311
1.0,39,826.7735
1.0,39,827.787467
1.0,39,828.807834
1.0,39,830.094684
1.0,39,831.123247
1.0,39,832.378213
1.0,39,833.43152
1.0,39,834.694486
1.0,39,835.853244
1.0,39,836.907432
1.0,39,838.194706
1.0,39,839.202895
1.0,39,840.488676
1.0,39,841.548761
1.0,39,842.825263
1.0,39,843.881388
1.0,39,845.156085
1.0,39,846.213178
1.0,39,847.344877
1.0,39,848.564406
1.0,39,849.672896
1.0,39,850.876599
1.0,39,851.989895
1.0,39,853.076738
1.0,39,854.222395
1.0,39,855.275733
1.0,39,856.473141
1.0,39,857.573392
1.0,39,858.762066
1.0,39,859.869768
1.0,39,861.204818
1.0,39,862.209261
1.0,39,863.41178
1.0,39,864.512389
1.0,39,865.514681
1.0,39,866.831394
1.0,39,867.805439
1.0,39,869.116841
1.0,39,870.103558
1.0,39,871.3804
1.0,39,872.396668
1.0,39,873.475042
1.0,39,874.676286
1.0,39,875.733727
1.0,39,876.992649
1.0,39,878.037009
1.0,39,879.31056
1.0,39,880.476616
1.0,39,881.754529
1.0,39,882.884078
1.0,39,883.923364
1.0,39,885.218148
1.0,39,886.365687
1.0,39,887.63669
1.0,39,888.754907
1.0,39,889.847606
1.0,39,890.992001
1.0,39,892.056943
1.0,39,893.361258
1.0,39,894.36874
1.0,39,895.67786
1.0,39,896.716568
1.0,39,897.98365
1.0,39,899.133524
1.0,39,900.29029
1.0,39,901.471279
1.0,39,902.452145
1.0,39,903.715894
1.0,39,904.767152
1.0,39,906.041346
1.0,39,907.068912
1.0,39,908.361964
1.0,39,909.356563
1.0,39,910.322346
1.0,39,911.640897
1.0,39,912.623516
1.0,39,913.920515
1.0,39,914.910504
1.0,39,916.194276
1.0,39,917.231542
1.0,39,918.584795
1.0,39,919.531366
1.0,39,920.537631
1.0,39,921.79339
1.0,39,922.843244
1.0,39,924.096661
1.0,39,924.882032
1.0,39,926.261337
1.0,39,927.435985
1.0,39,928.615598
1.0,39,929.789623
1.0,39,930.890805
1.0,39,932.301561
1.0,39,933.48852
1.0,39,934.861128
1.0,39,935.736035
1.0,39,937.108841
1.0,39,938.258208
1.0,39,939.378703
1.0,39,940.445866
1.0,39,941.640091
1.0,39,943.04209
1.0,39,944.16349
1.0,39,945.40914
1.0,39,946.07975
1.0,39,946.750129
1.0,39,947.53009
1.0,39,948.199598
1.0,39,948.962257
1.0,39,949.63562
1.0,39,950.400409
1.0,39,951.076077
1.0,39,952.109671
1.0,39,953.094778
1.0,39,954.262686
1.0,39,955.387259
1.0,39,956.408671
1.0,39,957.67562
1.0,39,958.754332
1.0,39,960.007663
1.0,39,961.134946
1.0,39,962.194423
1.0,39,963.492962
1.0,39,964.555232
1.0,39,965.854523
1.0,39,967.012402
1.0,39,968.156177
1.0,39,969.201706
1.0,39,970.472443
1.0,39,971.560026
1.0,39,972.649971
1.0,39,973.904761
1.0,39,974.953062
1.0,39,976.262298
1.0,39,977.253205
1.0,39,978.572602
1.0,39,979.639941
1.0,39,980.758984
1.0,39,981.852657
1.0,39,982.993495
1.0,39,984.184665
1.0,39,985.361667
1.0,39,986.552334
1.0,39,987.664107
1.0,39,988.750894
1.0,39,989.822726
1.0,39,990.930306
1.0,39,992.134304
1.0,39,993.224692
1.0,39,994.415334
1.0,39,995.519894
1.0,39,996.61975
1.0,39,997.745435
1.0,39,998.802269
1.0,39,1000.114704
1.0,39,1001.117271
1.0,39,1002.429051
1.0,39,1003.432961
1.0,39,1004.753631
1.0,39,1005.72576
1.0,39,1007.082006
1.0,39,1008.146229
1.0,39,1009.265989
1.0,39,1010.471842
1.0,39,1011.559929
1.0,39,1012.812597
1.0,39,1013.861488
1.0,39,1015.057084
1.0,39,1016.136434
1.0,39,1017.197928
1.0,39,1018.489155
1.0,39,1019.628486
1.0,39,1020.764787
1.0,39,1021.80433
1.0,39,1023.08436
1.0,39,1024.131945
1.0,39,1025.395839
1.0,39,1026.47121
1.0,39,1027.628361
1.0,39,1028.910619
1.0,39,1029.957824
1.0,39,1031.227713
1.0,39,1032.271546
1.0,39,1033.55639
1.0,39,1034.558391
1.0,39,1035.730035
1.0,77,1038.012564
1.0,129,1041.693702
1.0,71,1043.804029
1.0,39,1044.753901
1.0,39,1045.821744
1.0,39,1046.843069
1.0,47,1048.289737
1.0,39,1049.287011
1.0,39,1050.602084
1.0,39,1051.609411
1.0,39,1052.916818
1.0,39,1053.959446
1.0,39,1055.230009
1.0,39,1056.301485
1.0,39,1057.555063
1.0,39,1058.592062
1.0,39,1059.727728
1.0,39,1060.817534
1.0,39,1061.965333
1.0,39,1063.106821
1.0,39,1064.196299
1.0,39,1065.397186
1.0,39,1066.489955
1.0,39,1067.55244
1.0,39,1068.750892
1.0,39,1069.854771
1.0,39,1071.088153
1.0,39,1072.169506
1.0,39,1073.449111
1.0,39,1074.470565
1.0,39,1075.783788
1.0,39,1076.866052
1.0,39,1077.993242
1.0,39,1079.238894
1.0,39,1080.310919
1.0,39,1081.608411
1.0,39,1082.599637
1.0,39,1083.911529
1.0,39,1084.989955
1.0,39,1086.102974
1.0,39,1087.384702
1.0,39,1088.409319
1.0,39,1089.718864
1.0,39,1090.774209
1.0,39,1092.029962
1.0,39,1093.082553
1.0,39,1094.350991
1.0,39,1095.322923
1.0,39,1096.467325
1.0,39,1097.618561
1.0,39,1098.658247
1.0,39,1099.910618
1.0,39,1100.979222
1.0,39,1102.236207
1.0,39,1103.380893
1.0,39,1104.435247
1.0,39,1105.748223
1.0,39,1106.79538
1.0,39,1108.067276
1.0,39,1109.115831
1.0,39,1110.373682
1.0,39,1111.528888
1.0,39,1112.696676
1.0,39,1113.894475
1.0,39,1114.878878
1.0,39,1116.219317
1.0,39,1117.367245
1.0,39,1118.497287
1.0,39,1119.559913
1.0,39,1120.80962
1.0,39,1121.96328
1.0,39,1123.020392
1.0,39,1124.354697
1.0,39,1125.349338
1.0,39,1126.663309
1.0,39,1127.654226
1.0,39,1128.968571
1.0,39,1129.949054
1.0,39,1131.280295
1.0,39,1132.359101
1.0,39,1133.477866
1.0,39,1134.571637
1.0,39,1135.754229
1.0,39,1136.873939
1.0,39,1138.049973
1.0,39,1139.142555
1.0,39,1140.277566
1.0,988,1168.985137
1.0,181,1174.383635
1.0,110,1177.647174
1.0,58,1179.376285
1.0,39,1180.511516
1.0,39,1181.559964
1.0,39,1182.639971
1.0,41,1183.855495
1.0,39,1185.100029
1.0,39,1186.199094
1.0,39,1187.48078
1.0,41,1188.554061
1.0,40,1189.842953
1.0,39,1190.881828
1.0,39,1192.060901
1.0,39,1193.158474
1.0,39,1194.35471
1.0,39,1195.475919
1.0,39,1196.459041
1.0,39,1197.791082
1.0,39,1198.934721
1.0,40,1200.120766
1.0,39,1201.260626
1.0,39,1202.434778
1.0,39,1203.599513
1.0,39,1204.682129
1.0,39,1205.833255
1.0,39,1206.888295
1.0,39,1208.132355
1.0,39,1209.178037
1.0,39,1210.368311
1.0,39,1211.460004
1.0,39,1212.56994
1.0,39,1213.706521
1.0,39,1214.878627
1.0,39,1216.031288
1.0,39,1217.112741
1.0,39,1218.431062
1.0,39,1219.429021
1.0,39,1220.728623
1.0,39,1221.74013
1.0,39,1223.061768
1.0,39,1224.134541
1.0,39,1225.288942
1.0,39,1226.465477
1.0,39,1227.595307
1.0,41,1228.90848
1.0,39,1229.94968
1.0,88,1232.650687
1.0,39,1233.771331
1.0,45,1235.081248
1.0,44,1236.416886
1.0,40,1237.454007
1.0,39,1238.717965
1.0,39,1239.695812
1.0,39,1240.985983
1.0,39,1242.017049
1.0,39,1243.351744
1.0,39,1244.321763
1.0,41,1245.694689
1.0,59,1247.221099
1.0,40,1248.507392
1.0,40,1249.681334
1.0,39,1250.853782
1.0,39,1251.976269
1.0,39,1253.128891
1.0,39,1254.296917
1.0,41,1255.438183
1.0,39,1256.444958
1.0,40,1257.479153
1.0,40,1258.902423
1.0,40,1260.063203
1.0,39,1261.438977
1.0,39,1262.248235
1.0,39,1263.665355
1.0,40,1264.851789
1.0,42,1266.29513
1.0,43,1267.406674
1.0,40,1268.640549
1.0,39,1270.071941
1.0,39,1271.236751
1.0,39,1272.279251
1.0,39,1273.496626
1.0,39,1274.683793
1.0,39,1276.068802
1.0,39,1277.226033
1.0,39,1278.018251
1.0,39,1278.6882
1.0,39,1279.356513
1.0,39,1280.117365
1.0,39,1280.806665
1.0,39,1281.572269
1.0,39,1282.232616
1.0,39,1283.017376
1.0,39,1283.787058
1.0,39,1285.125419
1.0,39,1286.11256
1.0,39,1287.244833
1.0,39,1288.515841
1.0,39,1289.646255
1.0,39,1290.847859
1.0,39,1291.961029
1.0,39,1293.034754
1.0,39,1294.165229
1.0,39,1295.239781
1.0,39,1296.56557
1.0,39,1297.577711
1.0,39,1298.884379
1.0,39,1299.864815
1.0,39,1301.152673
1.0,39,1302.174929
1.0,39,1303.464628
1.0,39,1304.476655
1.0,39,1305.486986
1.0,39,1306.752485
1.0,39,1307.788377
1.0,39,1309.038749
1.0,39,1310.09004
1.0,39,1311.381447
1.0,39,1312.473276
1.0,39,1313.580083
1.0,39,1314.884915
1.0,39,1315.935425
1.0,39,1317.266234
1.0,39,1318.283994
1.0,39,1319.555167
1.0,39,1320.648815
1.0,39,1321.928216
1.0,39,1322.867912
1.0,39,1323.989131
1.0,39,1325.204876
1.0,39,1326.354938
1.0,39,1327.517916
1.0,39,1328.62778
1.0,39,1329.811585
1.0,39,1330.968405
1.0,39,1331.96419
1.0,39,1333.269521
1.0,39,1334.283059
1.0,39,1335.620572
1.0,39,1336.664685
1.0,39,1337.946279
1.0,39,1339.094968
1.0,39,1340.286515
1.0,39,1341.466322
1.0,39,1342.530693
1.0,39,1343.791917
1.0,39,1344.770369
1.0,39,1346.114271
1.0,39,1347.098217
1.0,39,1348.418624
1.0,39,1349.38394
1.0,39,1350.468221
1.0,39,1351.66452
1.0,39,1352.648369
1.0,39,1353.95863
1.0,39,1355.003792
1.0,39,1356.270894
1.0,39,1357.262957
1.0,39,1358.590812
1.0,39,1359.564142
1.0,39,1360.711217
1.0,39,1361.870232
1.0,39,1363.014221
1.0,39,1364.152458
1.0,39,1365.209145
1.0,39,1366.477218
1.0,39,1367.531988
1.0,39,1368.660207
1.0,39,1369.764683
1.0,39,1370.94066
1.0,39,1372.054883
1.0,39,1373.190282
1.0,39,1374.360538
1.0,39,1375.498564
1.0,39,1376.662266
1.0,39,1377.762355
1.0,39,1378.8601
1.0,39,1380.186568
1.0,39,1381.195513
1.0,39,1382.507838
1.0,39,1383.492662
1.0,39,1384.776084
1.0,39,1385.776037
1.0,39,1386.739298
1.0,39,1388.033219
1.0,39,1389.047839
1.0,39,1390.358191
1.0,39,1391.374069
1.0,39,1392.693752
